SWI,INTERSECT,ACCOMM,EDU,IMD2019Ind,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,DENSITY_R,DEN_0_17,DEN_18_64,DEN_65
26.0,43.0,0.0,3.0,18414.0,0.0,30.0,5.0,76.0,6.0,6.0,0.138890442016574,1211.1481431678412,4368.01652817041,412.0770309594726
5.0,21.0,0.0,3.0,20364.0,0.0,7.0,1.0,36.0,1.0,3.0,0.1847209147517,2792.5052190540578,10095.980407349285,1296.0088324327805
8.0,19.0,0.0,1.0,15151.0,0.0,13.0,3.0,43.0,4.0,0.0,0.19917522649225,2667.391738343957,10152.759804071688,1400.3806626305775
5.0,16.0,0.0,1.0,11697.0,0.0,13.0,1.0,41.0,2.0,1.0,0.148149611855205,2480.2277125506007,8966.32149004547,1167.6673423348188
19.0,29.0,0.0,6.0,22187.0,0.0,31.0,8.0,95.0,3.0,0.0,0.177172649733152,1438.4307531467614,8981.697537365211,702.2260369692851
2.0,18.0,0.0,3.0,26162.0,0.0,11.0,1.0,20.0,1.0,0.0,0.194017834989525,2959.003363635181,10303.985085794697,927.9714690690212
11.0,26.0,0.0,1.0,20104.0,0.0,3.0,4.0,12.0,1.0,2.0,0.175866833456658,1850.8312007212442,8216.568815323099,1016.555015547653
1.0,50.0,0.0,2.0,23432.0,0.0,1.0,2.0,5.0,3.0,0.0,0.201792685038661,1448.8367319996476,9067.719546825381,1698.6361685513111
2.0,41.0,0.0,1.0,16374.0,0.0,0.0,6.0,6.0,1.0,1.0,0.170527011688722,1566.3850400305325,6847.517210568258,1201.1015721973254
4.0,21.0,1.0,1.0,25288.0,0.0,2.0,1.0,9.0,2.0,2.0,0.16599009690512,2554.8472994035146,8271.494571549501,1291.5388281515006
13.0,39.0,0.0,2.0,15634.0,0.0,2.0,4.0,5.0,0.0,2.0,0.151436736430167,1320.441851665801,6245.740165293751,984.0555244353499
7.0,33.0,0.0,3.0,24721.0,0.0,0.0,0.0,6.0,3.0,1.0,0.16057097168351,1700.4027581855173,4275.425211834604,759.1876544379203
4.0,51.0,0.0,1.0,27364.0,0.0,0.0,3.0,4.0,2.0,1.0,0.191844970976964,1240.3782309817473,6090.510252534865,1432.763425991161
28.0,49.0,0.0,1.0,25152.0,0.0,15.0,5.0,54.0,6.0,3.0,0.168172563987109,1561.5069331898123,7817.4489956836005,1204.5910627464266
10.0,41.0,1.0,5.0,26239.0,0.0,14.0,5.0,43.0,4.0,0.0,0.156889380543252,1972.7416040956239,9742.138509861581,1132.806803472277
11.0,25.0,0.0,5.0,23599.0,0.0,24.0,4.0,48.0,1.0,1.0,0.194588169762784,1863.2787202036898,14585.978731594509,1375.6237426503803
43.0,62.0,1.0,7.0,18176.0,0.0,38.0,16.0,107.0,14.0,5.0,0.147659921862041,803.8482880403177,5371.050619124695,413.55538934550106
14.0,29.0,1.0,4.0,26091.0,0.0,1.0,2.0,25.0,0.0,0.0,0.215095850095649,1878.568466255705,10524.800253253117,1029.6000247747616
10.0,31.0,1.0,2.0,15875.0,1.0,5.0,3.0,12.0,1.0,3.0,0.184214461631576,2176.1822603080236,9133.371001595795,1081.4966384561087
15.0,34.0,0.0,3.0,25454.0,0.0,7.0,8.0,27.0,2.0,3.0,0.217584237645547,1744.9510424933226,8177.558021440832,857.275599273723
1.0,22.0,2.0,1.0,21815.0,0.0,4.0,0.0,10.0,9.0,3.0,0.167359901304679,2089.3980134946846,5523.6424098400685,972.5705675287062
17.0,24.0,0.0,2.0,18989.0,0.0,17.0,4.0,52.0,2.0,0.0,0.176745949856864,3452.3046168762908,11564.890418293042,1029.7505166973258
4.0,9.0,0.0,2.0,20999.0,0.0,6.0,0.0,22.0,2.0,0.0,0.166665387060378,3115.9384576961324,9409.824098614688,1581.2225009204255
5.0,16.0,0.0,1.0,17332.0,0.0,0.0,6.0,3.0,0.0,0.0,0.185660977243729,3096.3270543390336,8839.022305366847,1715.9447961238488
1.0,9.0,0.0,3.0,17433.0,0.0,0.0,0.0,5.0,0.0,0.0,0.16180744253932,3064.287432134393,7730.759435927625,1339.5313631901774
9.0,14.0,0.0,2.0,15866.0,0.0,7.0,5.0,21.0,1.0,0.0,0.1924234326565,3582.27180542787,10106.505963139498,1116.2151277782493
7.0,41.0,0.0,1.0,15182.0,0.0,0.0,4.0,14.0,4.0,1.0,0.143593360850351,1260.595060214288,3719.73516472558,976.4713031193578
10.0,29.0,0.0,2.0,5868.0,0.0,1.0,1.0,6.0,0.0,2.0,0.220866818678631,3736.7302121357006,9234.624253761587,1830.0789358615418
45.0,27.0,0.0,2.0,13131.0,1.0,108.0,10.0,71.0,14.0,2.0,0.176862531384249,2522.4406598761193,10461.340300449401,878.9240826197243
18.0,27.0,0.0,1.0,12185.0,0.0,16.0,5.0,32.0,2.0,1.0,0.22641629015797,3289.108601422539,13328.538925532033,1195.1702766797016
2.0,15.0,0.0,7.0,18676.0,0.0,0.0,0.0,3.0,2.0,0.0,0.211805435838163,2748.2689879012346,11444.284292902157,1845.8523053067995
16.0,33.0,1.0,3.0,8673.0,0.0,11.0,3.0,48.0,1.0,2.0,0.189759920708859,2583.838058113129,7710.930330494678,1197.2233934189105
6.0,25.0,0.0,1.0,20554.0,0.0,19.0,2.0,42.0,2.0,0.0,0.230189716623829,3888.007042018596,12951.872515235953,1353.059054455109
7.0,18.0,0.0,2.0,18736.0,0.0,2.0,0.0,8.0,0.0,1.0,0.171265794146635,2337.3112922104365,10133.32723172384,1471.0872989311692
2.0,10.0,0.0,0.0,10579.0,0.0,0.0,0.0,5.0,0.0,0.0,0.227329599684131,5122.361324513823,13229.781695947122,2220.883930908091
2.0,9.0,0.0,4.0,9564.0,0.0,5.0,0.0,10.0,0.0,0.0,0.253210937170525,3474.50022782541,9616.519985400651,1557.9210698959096
26.0,41.0,0.0,2.0,20468.0,1.0,11.0,2.0,38.0,2.0,0.0,0.158074973057729,1235.8128136470796,5491.205992714854,590.702980108038
2.0,18.0,0.0,2.0,4970.0,0.0,2.0,1.0,7.0,1.0,1.0,0.196832284668308,7811.812761544081,13913.576958372045,1347.3109903823954
15.0,19.0,2.0,2.0,11674.0,0.0,4.0,3.0,23.0,2.0,2.0,0.1176635462395,2743.941227710355,14558.872630521448,672.6652038804511
32.0,37.0,0.0,0.0,6489.0,0.0,8.0,6.0,16.0,3.0,3.0,0.228049949932478,3451.2708519062858,11415.7420486131,1447.3071314445715
18.0,31.0,0.0,1.0,10702.0,0.0,2.0,4.0,3.0,2.0,1.0,0.226667552300945,4004.9433683862303,13585.39613197682,1806.150930840849
3.0,25.0,0.0,4.0,6208.0,0.0,5.0,0.0,21.0,0.0,3.0,0.16715847053554,4289.63466117707,10233.104372446503,1262.5258641330101
15.0,32.0,0.0,2.0,9942.0,1.0,24.0,4.0,42.0,6.0,5.0,0.224987033905103,2475.122044249287,11051.707732461933,1439.0244443309807
7.0,20.0,0.0,4.0,4700.0,0.0,4.0,3.0,4.0,5.0,1.0,0.192008751763022,3066.0036672930482,10942.4613643045,2896.8448442699837
5.0,24.0,0.0,0.0,28352.0,1.0,2.0,1.0,17.0,3.0,0.0,0.230330825678728,3098.7214017362317,7991.037703492203,1473.0375136332334
14.0,15.0,0.0,0.0,27182.0,0.0,15.0,3.0,32.0,0.0,2.0,0.128416816845782,1641.4128006406158,5804.763052994364,660.3934883043877
6.0,22.0,1.0,7.0,23829.0,0.0,16.0,5.0,36.0,5.0,3.0,0.148036089957549,1164.9049338306354,9750.93953435879,945.6287109919276
5.0,17.0,0.0,4.0,14054.0,0.0,1.0,2.0,7.0,0.0,0.0,0.181476212522927,2063.8762306697167,7901.450841266907,2452.4721736828437
10.0,26.0,1.0,4.0,16560.0,0.0,22.0,7.0,56.0,3.0,2.0,0.171847232474918,1711.5633421510095,9508.008459422512,913.6459121802542
5.0,21.0,0.0,0.0,14976.0,0.0,1.0,2.0,14.0,0.0,0.0,0.169652063387895,2606.769704312829,9099.557208573488,1625.208272441949
1.0,23.0,0.0,2.0,20846.0,0.0,2.0,4.0,9.0,1.0,3.0,0.176373352443043,2513.395737799069,6074.039699681084,2059.5881740297928
10.0,21.0,0.0,2.0,16564.0,0.0,52.0,10.0,53.0,11.0,1.0,0.09825042813295,645.7545494401136,7239.002086839533,481.976221683563
22.0,31.0,1.0,1.0,23714.0,0.0,75.0,6.0,56.0,2.0,1.0,0.274559012678552,2282.811066379157,18345.66788163007,979.667907029112
10.0,26.0,0.0,4.0,23022.0,0.0,4.0,4.0,15.0,1.0,3.0,0.142418409788465,1674.9396965861765,7237.952622785309,623.7012683984561
22.0,41.0,0.0,0.0,28864.0,0.0,1.0,4.0,15.0,2.0,2.0,0.089341126886087,1024.977777575175,3124.211110493562,317.8416666038403
3.0,16.0,0.0,1.0,30653.0,0.0,2.0,0.0,8.0,0.0,1.0,0.188195130700048,3741.8775458854097,8223.512073011121,955.2201796598071
1.0,11.0,0.0,2.0,30796.0,0.0,7.0,0.0,18.0,0.0,0.0,0.224690129393507,5815.039354215201,11729.481090553738,1391.6333497267146
3.0,10.0,0.0,5.0,26658.0,0.0,24.0,1.0,29.0,0.0,1.0,0.218375319283145,4186.74225914068,10738.303772345436,1315.8332814442138
8.0,31.0,0.0,5.0,29652.0,0.0,14.0,3.0,26.0,0.0,1.0,0.137048353268888,2398.7621207981542,5760.596022437203,575.167869113312
1.0,10.0,0.0,1.0,27575.0,0.0,4.0,3.0,4.0,1.0,0.0,0.112949917176064,2411.3517736030217,5188.913512823325,681.7139359952467
15.0,21.0,0.0,4.0,16606.0,2.0,2.0,3.0,50.0,11.0,18.0,0.060901411304391,500.1488273041377,2326.84181438333,311.8744124281548
22.0,59.0,0.0,2.0,8087.0,1.0,97.0,10.0,77.0,2.0,2.0,0.121091224737032,850.7776262276914,3088.95410229312,419.3762503843214
2.0,22.0,0.0,2.0,7775.0,0.0,13.0,2.0,39.0,4.0,4.0,0.106249394438913,3383.983468674015,10597.039140779942,975.2679629253931
10.0,33.0,0.0,3.0,15699.0,0.0,36.0,8.0,130.0,2.0,1.0,0.105613245535334,596.8042518250691,3778.891550857424,315.34198458879195
6.0,11.0,0.0,0.0,15043.0,0.0,8.0,2.0,14.0,0.0,1.0,0.23416352896817,2687.1842826997276,15330.73084360742,1550.2986246344583
2.0,14.0,0.0,4.0,22476.0,2.0,6.0,0.0,17.0,0.0,0.0,0.221184106310092,2599.1710536207515,13373.154292016447,2253.3136150341193
2.0,19.0,0.0,1.0,7246.0,0.0,2.0,4.0,16.0,1.0,5.0,0.180315817997439,5285.496879457828,14511.710433938159,1285.20133461857
2.0,14.0,0.0,6.0,11579.0,0.0,0.0,3.0,8.0,0.0,8.0,0.094483145894833,1745.2164856986474,5870.67733866059,470.71996815281585
8.0,39.0,0.0,1.0,10975.0,2.0,15.0,8.0,28.0,5.0,2.0,0.15132051324481,1821.5519392806762,6077.578776617001,857.4034648031916
14.0,25.0,0.0,1.0,11003.0,0.0,8.0,7.0,10.0,0.0,1.0,0.187117538589591,3728.4776355831373,12068.493399387522,1471.7674877301856
8.0,78.0,0.0,1.0,12072.0,1.0,3.0,12.0,14.0,1.0,6.0,0.102846526515634,522.6096502161323,1678.7241691088934,304.64318634550153
12.0,149.0,0.0,2.0,9403.0,4.0,3.0,12.0,18.0,2.0,9.0,0.078816608811611,228.2813318063657,710.473492201535,113.8426484987359
23.0,38.0,0.0,1.0,8305.0,0.0,7.0,8.0,13.0,11.0,8.0,0.084915791296389,670.2889517807022,1974.1386936006982,637.2336062134347
4.0,20.0,0.0,5.0,9829.0,0.0,2.0,2.0,12.0,11.0,5.0,0.076384976099431,1025.0550545317187,2291.032139618564,329.56315500465456
3.0,23.0,0.0,1.0,19652.0,0.0,0.0,2.0,10.0,0.0,2.0,0.224452500717847,2988.4204455735435,12750.593901113785,2000.9423852970683
2.0,19.0,0.0,3.0,18520.0,0.0,4.0,3.0,20.0,0.0,3.0,0.13256913101651,2148.18073429561,12484.61522986026,2480.744278935516
10.0,19.0,0.0,2.0,25733.0,0.0,4.0,1.0,23.0,4.0,2.0,0.162626716710748,2838.58276063532,11894.651085450416,3051.6667212192046
28.0,30.0,0.0,3.0,21872.0,0.0,11.0,7.0,36.0,1.0,3.0,0.180399477027101,1945.945009471286,8242.040125439815,2676.504569341052
3.0,11.0,0.0,0.0,7042.0,0.0,0.0,0.0,3.0,2.0,3.0,0.161091088072581,8718.200547418763,23287.025744760933,2675.1211392741898
13.0,20.0,0.0,2.0,24327.0,0.0,5.0,1.0,40.0,3.0,1.0,0.225633816610575,1791.3012585791166,13028.362898300094,1231.0264155874104
3.0,9.0,0.0,3.0,24309.0,0.0,1.0,1.0,7.0,0.0,2.0,0.213208924021074,3003.0805953313707,19681.72820940252,1027.9775884018923
14.0,15.0,1.0,4.0,21164.0,1.0,13.0,4.0,47.0,3.0,2.0,0.16137306663811,1651.234905506434,9709.979172597617,729.8936901151628
18.0,16.0,0.0,0.0,27504.0,0.0,7.0,1.0,24.0,3.0,2.0,0.221509947104057,3414.4001966569044,15390.90486199473,1221.666125409351
2.0,26.0,0.0,3.0,10520.0,0.0,7.0,2.0,17.0,0.0,0.0,0.184096414893232,2421.9376861926908,9130.983460588535,1865.1704020104632
17.0,24.0,0.0,6.0,15550.0,0.0,19.0,4.0,92.0,3.0,2.0,0.178999399718241,1983.489066559899,12624.420165440668,1341.2938359933742
1.0,18.0,0.0,1.0,10399.0,0.0,0.0,0.0,4.0,0.0,0.0,0.2363053528641,2759.443381246637,12828.808474323987,2374.162607261257
19.0,28.0,0.0,4.0,26376.0,0.0,21.0,4.0,67.0,2.0,1.0,0.136573750100048,1807.3419427708104,5834.4705280729495,857.3288702887177
9.0,19.0,0.0,2.0,30272.0,0.0,4.0,6.0,12.0,2.0,1.0,0.177925832301941,2808.1232851170143,6978.603411528422,1355.4060410837074
1.0,13.0,0.0,4.0,26770.0,0.0,7.0,1.0,19.0,5.0,1.0,0.0,1777.2018167397446,5375.378893981296,744.1485439550654
2.0,11.0,0.0,0.0,29297.0,0.0,21.0,1.0,47.0,4.0,0.0,0.187913963223622,3415.891426662777,8743.662383174124,1504.0118968142078
3.0,12.0,0.0,0.0,22210.0,0.0,5.0,1.0,11.0,0.0,1.0,0.130416579597595,3635.295824103313,8393.574120602896,1202.1671339113925
1.0,19.0,0.0,2.0,26755.0,0.0,2.0,2.0,7.0,1.0,1.0,0.174928808166152,2935.543948115174,10092.679669234074,747.8647677341038
20.0,20.0,0.0,7.0,9097.0,2.0,79.0,8.0,68.0,10.0,1.0,0.143546208752355,4437.555687241962,15225.817188068128,1262.2027804498605
6.0,36.0,0.0,4.0,14917.0,0.0,9.0,5.0,26.0,8.0,4.0,0.126681148901097,1490.5237680774371,5631.601997348011,684.120665170797
5.0,22.0,0.0,3.0,25029.0,0.0,4.0,2.0,38.0,3.0,1.0,0.177959612312042,2227.9505463272403,8560.390427213182,1047.207039125422
7.0,35.0,0.0,1.0,27298.0,0.0,0.0,2.0,7.0,4.0,2.0,0.120070303584231,1069.4009370173912,2658.9075406735137,586.4456751385694
7.0,20.0,0.0,1.0,21436.0,0.0,11.0,2.0,21.0,3.0,2.0,0.140345187632759,1858.4159875586038,5740.900641232567,1573.7004462891798
7.0,24.0,0.0,2.0,29425.0,0.0,19.0,2.0,49.0,2.0,2.0,0.245726524741506,3197.1000066417237,11208.767774764623,1437.749115412846
10.0,33.0,0.0,3.0,28435.0,0.0,8.0,1.0,33.0,0.0,0.0,0.174777497122907,2383.063029617639,6801.296675770051,1246.6144802136068
12.0,20.0,0.0,0.0,18238.0,0.0,3.0,3.0,17.0,3.0,8.0,0.203292645647348,2701.631799867088,12884.70550705842,2244.4325721972727
20.0,42.0,0.0,7.0,23061.0,1.0,105.0,13.0,180.0,15.0,2.0,0.172918403426754,1448.98965135944,7708.429795110826,873.2967932435681
3.0,31.0,0.0,2.0,14415.0,0.0,2.0,0.0,6.0,4.0,2.0,0.15130774985806,1080.6130959491054,4916.964443056447,832.3168829640358
4.0,13.0,0.0,9.0,18072.0,0.0,12.0,1.0,18.0,3.0,1.0,0.186637854922837,2503.6838444165037,8730.37808085495,1633.8975737912897
25.0,20.0,0.0,0.0,13529.0,0.0,37.0,2.0,37.0,1.0,1.0,0.200028302828125,2716.81439278686,9438.659121444927,1610.2699288554336
10.0,12.0,0.0,4.0,6866.0,0.0,46.0,2.0,57.0,4.0,1.0,0.211704913201243,3053.5532547047633,10511.07605497382,1773.6810984423707
11.0,23.0,0.0,2.0,16536.0,0.0,5.0,4.0,22.0,2.0,0.0,0.204070752386937,2762.849463514013,11585.918981419316,1221.7625768303174
10.0,25.0,0.0,4.0,5177.0,0.0,4.0,4.0,24.0,2.0,6.0,0.14865652672979,2736.0182023609714,6565.310758874463,895.0121655756386
1.0,8.0,0.0,0.0,17793.0,0.0,0.0,3.0,12.0,1.0,1.0,0.171519787195455,3304.7339728361367,16770.575275944302,1367.4761266908151
12.0,58.0,0.0,4.0,12245.0,1.0,17.0,15.0,45.0,2.0,6.0,0.181420842339365,709.040435402036,3610.508532902473,326.53177946146394
8.0,18.0,0.0,2.0,20722.0,0.0,2.0,0.0,8.0,1.0,0.0,0.21782530062268,2577.1997322876377,8373.81401688281,1559.6645629054638
13.0,28.0,0.0,0.0,20376.0,0.0,2.0,6.0,8.0,8.0,6.0,0.067815317550355,697.1895613229584,1849.7251505018328,207.83428657323964
8.0,35.0,0.0,3.0,17769.0,0.0,0.0,13.0,10.0,2.0,1.0,0.120715586912185,818.1273309377368,2658.9138255476446,356.79441932562406
1.0,19.0,0.0,3.0,13491.0,1.0,5.0,4.0,22.0,2.0,0.0,0.122590750839647,1163.1986389479716,8694.665456674124,713.55882893447
3.0,21.0,0.0,1.0,25996.0,0.0,1.0,3.0,4.0,0.0,0.0,0.163759195899311,2897.138390380065,8189.60136218291,950.1008116257951
5.0,40.0,0.0,2.0,14815.0,0.0,0.0,1.0,6.0,17.0,0.0,0.139854403140976,842.7853258736009,2618.3864575360835,372.62615298269003
20.0,69.0,0.0,5.0,19942.0,0.0,2.0,9.0,10.0,6.0,3.0,0.11190697154152,696.5433453020314,2351.919425284166,295.2926900282926
2.0,19.0,0.0,1.0,24322.0,0.0,7.0,2.0,22.0,0.0,0.0,0.222360969562584,3939.7618932888136,10423.953342659986,1331.4936028244601
14.0,51.0,0.0,3.0,11763.0,0.0,0.0,3.0,10.0,1.0,3.0,0.211144257320701,1960.9112526555916,7474.584616131632,969.3393493853039
4.0,17.0,0.0,1.0,26152.0,0.0,10.0,4.0,14.0,0.0,1.0,0.113252429931761,1438.5516295639438,4082.0439403011055,1008.2156720020803
3.0,22.0,0.0,1.0,8066.0,0.0,1.0,3.0,4.0,0.0,1.0,0.19978791859411,4210.206676940928,10160.16817906406,1348.3099895162063
2.0,32.0,0.0,1.0,13693.0,0.0,3.0,5.0,9.0,0.0,6.0,0.189682724226624,2381.436414647863,6508.848231744806,1135.1924878114164
3.0,27.0,1.0,1.0,26566.0,2.0,3.0,5.0,11.0,4.0,0.0,0.093758899171323,1181.5151110150703,3659.11649532546,551.3737184736995
2.0,23.0,0.0,0.0,10006.0,0.0,0.0,2.0,5.0,1.0,4.0,0.212165912565471,4687.018509131271,12372.260346558001,1847.8845819290386
2.0,45.0,0.0,0.0,21202.0,0.0,6.0,2.0,12.0,0.0,5.0,0.247204044694498,2253.2082046366227,8146.214278301636,1543.406352626551
1.0,31.0,0.0,6.0,20830.0,0.0,1.0,4.0,3.0,0.0,1.0,0.170893517271281,2205.699524230152,6097.399506707461,1105.8712683126516
1.0,32.0,0.0,0.0,19001.0,0.0,1.0,3.0,8.0,1.0,1.0,0.204821193007206,2350.4626298206053,6727.6714793667625,1315.9775801690216
3.0,26.0,0.0,0.0,28633.0,0.0,1.0,1.0,5.0,0.0,1.0,0.167333793174973,1255.121202513477,3287.7511145485773,944.1177187048279
8.0,39.0,0.0,4.0,24017.0,0.0,13.0,2.0,16.0,4.0,0.0,0.196601724968911,1371.687744336766,5241.806737286927,1068.8475929896877
11.0,42.0,0.0,2.0,30360.0,0.0,4.0,1.0,11.0,2.0,2.0,0.19375043969743,1771.434696628664,7115.560919454532,1455.320087465973
11.0,44.0,0.0,1.0,14652.0,0.0,3.0,5.0,8.0,0.0,1.0,0.208456317362904,1804.5164411534586,5929.814722400001,1577.7456584416602
8.0,41.0,0.0,2.0,12645.0,0.0,0.0,5.0,6.0,0.0,2.0,0.195837613929206,2516.553702215737,6466.644245515081,1226.8199298301718
3.0,51.0,0.0,1.0,12940.0,0.0,1.0,6.0,14.0,5.0,3.0,0.237139455593126,2718.014883925978,7976.138223011871,1240.4031561189463
2.0,63.0,0.0,2.0,15979.0,0.0,1.0,4.0,13.0,3.0,1.0,0.180302073448453,1336.6482890198222,4106.692743217091,888.552862605558
8.0,22.0,0.0,3.0,19570.0,0.0,1.0,3.0,7.0,0.0,5.0,0.182049061016392,3118.920900075219,5744.638946975893,1164.8981674979734
16.0,29.0,0.0,3.0,17624.0,0.0,5.0,3.0,25.0,1.0,4.0,0.193618677615155,2297.787685780875,6241.219323905924,1818.869631538298
6.0,39.0,1.0,2.0,23935.0,0.0,15.0,4.0,45.0,2.0,6.0,0.171888040146231,3016.795278559284,8808.297325670008,1582.8864115897477
1.0,37.0,0.0,4.0,29012.0,2.0,2.0,5.0,22.0,3.0,5.0,0.169563360459836,3183.68057928412,7115.551894380554,1780.177957622401
3.0,27.0,0.0,3.0,29514.0,0.0,5.0,2.0,21.0,0.0,6.0,0.162060014708965,3867.0430242614,9874.265057557659,1925.0287382853237
2.0,18.0,0.0,1.0,25503.0,0.0,4.0,2.0,12.0,0.0,5.0,0.142021424468943,6124.075604567941,18034.209653711438,3559.1218610963033
5.0,8.0,0.0,4.0,18062.0,4.0,13.0,3.0,25.0,4.0,1.0,0.181108793565966,6397.394201057236,33549.370909174744,4476.064589518594
6.0,19.0,0.0,2.0,23503.0,0.0,25.0,2.0,37.0,1.0,3.0,0.233551397324933,5090.584166226115,14536.689698813796,3335.210315803316
2.0,23.0,5.0,3.0,21266.0,0.0,24.0,1.0,49.0,3.0,1.0,0.217678418345311,4033.2034208916734,17314.08665202869,2489.1108978306356
3.0,22.0,0.0,1.0,11625.0,0.0,1.0,4.0,17.0,4.0,3.0,0.197463221167286,2675.158374349424,11601.116783112366,1754.956476538811
25.0,35.0,15.0,1.0,22741.0,3.0,20.0,7.0,90.0,2.0,5.0,0.270342335968764,2135.9123885971667,9773.417293277946,2071.187770760889
20.0,27.0,6.0,6.0,18296.0,1.0,31.0,4.0,112.0,8.0,2.0,0.281694329702861,2162.454860255,14041.14525699822,1658.8694818394522
23.0,22.0,1.0,2.0,27574.0,0.0,12.0,6.0,53.0,4.0,2.0,0.243731600367893,2068.110796256818,15612.90510993881,2094.7388322601246
28.0,22.0,4.0,5.0,26318.0,3.0,24.0,5.0,113.0,5.0,14.0,0.294348647646571,7394.781110501489,23773.065835713773,4231.779033939329
22.0,32.0,3.0,10.0,14144.0,1.0,47.0,9.0,159.0,8.0,5.0,0.247177481749601,2980.6009075673487,14083.908105222816,1714.0351275069231
28.0,30.0,4.0,4.0,22170.0,0.0,18.0,8.0,74.0,5.0,9.0,0.296222777831532,3225.250104905795,18442.667266540353,2593.500084357237
15.0,21.0,0.0,5.0,16131.0,1.0,11.0,1.0,76.0,1.0,3.0,0.261433989904008,3336.071857120629,12292.468594549578,3389.1940204505754
3.0,12.0,1.0,2.0,5376.0,0.0,4.0,3.0,9.0,1.0,2.0,0.210914928602156,10402.26485328146,21879.143844298607,5179.640143886017
6.0,29.0,0.0,4.0,10123.0,1.0,26.0,8.0,31.0,2.0,3.0,0.263426126761843,2281.7918224855925,8542.386471114403,2866.572641313558
5.0,33.0,0.0,2.0,7987.0,0.0,15.0,3.0,18.0,0.0,3.0,0.187749507487622,2716.3890891600313,8461.13352141724,1917.451121760022
3.0,14.0,0.0,0.0,15757.0,0.0,0.0,3.0,7.0,0.0,1.0,0.311205136759489,7133.943491226248,17382.197339028422,5069.807557216623
10.0,22.0,0.0,2.0,7591.0,0.0,3.0,3.0,11.0,1.0,5.0,0.314279372977488,4787.396736893447,16668.232019155777,3088.208035911548
5.0,18.0,0.0,2.0,2488.0,0.0,0.0,2.0,1.0,0.0,5.0,0.180551917047201,10494.210853153638,18614.165857177493,5638.857641683233
9.0,25.0,0.0,3.0,6646.0,0.0,8.0,9.0,24.0,2.0,1.0,0.221113209600638,6033.40192648238,18334.838076588123,3519.484457114722
2.0,3.0,0.0,3.0,13382.0,0.0,7.0,1.0,38.0,2.0,1.0,0.154518950181439,5066.5603549003845,15494.105879513769,1913.7612962819856
2.0,8.0,0.0,3.0,12092.0,0.0,2.0,2.0,14.0,0.0,0.0,0.199090013333702,5179.16845527465,19617.185545677166,3501.0021401577246
2.0,14.0,0.0,5.0,10961.0,0.0,9.0,2.0,15.0,2.0,3.0,0.219475243460449,5616.34777936243,16487.0749780868,2066.722571615697
13.0,15.0,0.0,1.0,7034.0,0.0,32.0,4.0,40.0,3.0,0.0,0.228707148212946,6991.185194422086,20641.250619728828,2671.2206684354956
15.0,35.0,2.0,3.0,23309.0,0.0,31.0,3.0,55.0,1.0,14.0,0.249955257216136,2163.232377613141,8311.366503461017,2741.262081752685
5.0,42.0,9.0,5.0,22113.0,1.0,9.0,9.0,60.0,4.0,3.0,0.265407413742476,1833.5242798681866,10487.758880846028,1212.9468312974157
10.0,24.0,15.0,3.0,19698.0,0.0,18.0,11.0,88.0,3.0,1.0,0.268911216277391,2265.6504753259355,19401.00698288811,1847.7149507512484
8.0,48.0,4.0,0.0,26341.0,0.0,3.0,1.0,9.0,2.0,4.0,0.304131542989777,2223.4208697776276,9373.394146220066,2116.818499308837
16.0,33.0,13.0,1.0,13307.0,1.0,12.0,3.0,30.0,0.0,6.0,0.322837870042199,4126.1502894704545,17510.979277264854,2843.0181872570815
5.0,30.0,0.0,1.0,11469.0,3.0,16.0,1.0,30.0,2.0,4.0,0.31982398147267,3769.157892618653,18164.807154763006,3547.4427224646147
9.0,46.0,5.0,5.0,28371.0,1.0,26.0,2.0,36.0,4.0,14.0,0.25826875135668,1504.5963033420826,6599.583063395778,1781.6158393364733
44.0,41.0,3.0,6.0,30198.0,1.0,1.0,11.0,30.0,3.0,18.0,0.063234206327071,263.95265766162294,3392.7248169132845,269.28503458407994
89.0,90.0,2.0,2.0,17986.0,15.0,34.0,26.0,78.0,7.0,49.0,0.061672903260338,167.91925058305483,630.6069689078809,97.73628207310931
50.0,53.0,4.0,9.0,30073.0,0.0,9.0,3.0,72.0,6.0,15.0,0.246996745875102,1687.3545190790926,5066.34618292022,1074.9390464184066
43.0,82.0,5.0,3.0,23381.0,3.0,38.0,16.0,67.0,6.0,12.0,0.205995789449162,762.9036424146061,3503.0706576790526,774.3329104657613
17.0,42.0,1.0,5.0,28779.0,0.0,3.0,4.0,16.0,4.0,7.0,0.221150088559711,1783.2477239953803,7327.40512152989,2051.4052764758885
18.0,22.0,4.0,6.0,21478.0,0.0,1.0,1.0,9.0,1.0,1.0,0.277439502207526,3799.077552018568,14358.813878715546,2585.3147558465016
4.0,31.0,13.0,2.0,26491.0,0.0,13.0,3.0,44.0,2.0,6.0,0.278785632267497,2935.2847445634256,16308.210307788244,1766.964171891799
3.0,11.0,10.0,1.0,21342.0,1.0,23.0,9.0,56.0,7.0,5.0,0.238863263678103,3184.993986941672,20606.737052125354,2436.6074217040114
4.0,13.0,0.0,0.0,6924.0,0.0,2.0,1.0,5.0,0.0,1.0,0.284415680777624,4949.968078463894,17407.138499492365,3604.0553078845874
2.0,10.0,2.0,1.0,17722.0,0.0,6.0,0.0,17.0,0.0,2.0,0.235248849084682,4950.499679969891,24609.523679850325,3127.571999980978
