SWI,WORK,ATTRACT,EDU,FOOD,SHOP,TRANSPORT,ACCOMM,PARK,ENTERTAIN,WORKs,ATTRACTs,EDUs,FOODs,SHOPs,TRANSPORTs,ENTERTAINs,ACCOMMs,PARKs
3.0,10.0,3.0,3.0,4.0,4.0,7.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
8.0,15.0,2.0,3.0,3.0,10.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
14.0,74.0,4.0,12.0,29.0,19.0,6.0,1.0,0.0,9.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0
8.0,253.0,3.0,18.0,13.0,27.0,6.0,3.0,1.0,8.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0
13.0,54.0,2.0,3.0,18.0,18.0,3.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0
11.0,11.0,6.0,2.0,1.0,1.0,5.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
3.0,82.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
1.0,10.0,3.0,2.0,5.0,6.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
9.0,18.0,9.0,1.0,8.0,9.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
6.0,8.0,4.0,3.0,1.0,3.0,5.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0
4.0,4.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
3.0,7.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0
15.0,9.0,3.0,2.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
10.0,9.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
3.0,13.0,1.0,1.0,0.0,7.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
5.0,13.0,0.0,4.0,12.0,18.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0
10.0,30.0,0.0,2.0,12.0,18.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
10.0,24.0,3.0,2.0,9.0,11.0,5.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
4.0,12.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
20.0,12.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,8.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
5.0,24.0,5.0,1.0,7.0,22.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
3.0,13.0,11.0,4.0,9.0,6.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
7.0,5.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0
15.0,36.0,0.0,4.0,2.0,40.0,8.0,0.0,0.0,5.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0
2.0,12.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
13.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,10.0,1.0,4.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
22.0,8.0,2.0,1.0,4.0,4.0,9.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0
10.0,26.0,1.0,5.0,6.0,22.0,5.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0
1.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,5.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
7.0,9.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
5.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
5.0,11.0,2.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,19.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
14.0,4.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,7.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,7.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
6.0,4.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
5.0,31.0,1.0,5.0,18.0,18.0,3.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
21.0,46.0,4.0,3.0,15.0,28.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
10.0,38.0,1.0,3.0,25.0,30.0,4.0,0.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0
6.0,20.0,0.0,2.0,9.0,9.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
6.0,25.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,24.0,1.0,2.0,6.0,9.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
7.0,32.0,1.0,3.0,17.0,24.0,4.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
4.0,10.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
3.0,6.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
16.0,43.0,1.0,1.0,8.0,14.0,6.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
8.0,8.0,1.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,7.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
2.0,12.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
19.0,19.0,1.0,2.0,9.0,12.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
30.0,17.0,1.0,1.0,2.0,1.0,17.0,0.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0
7.0,8.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
18.0,19.0,0.0,1.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
20.0,50.0,2.0,4.0,12.0,10.0,11.0,0.0,0.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0
1.0,8.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
1.0,27.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0
7.0,33.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,21.0,1.0,2.0,3.0,6.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
6.0,16.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
6.0,32.0,1.0,2.0,13.0,14.0,2.0,7.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0
21.0,54.0,1.0,2.0,18.0,21.0,4.0,2.0,1.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
15.0,28.0,1.0,5.0,7.0,8.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0
3.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
23.0,56.0,2.0,1.0,22.0,33.0,5.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
10.0,12.0,2.0,0.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0
5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,25.0,2.0,4.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
14.0,68.0,4.0,7.0,21.0,15.0,9.0,2.0,1.0,7.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0
1.0,31.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,38.0,8.0,11.0,2.0,2.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0
4.0,40.0,3.0,2.0,6.0,8.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
10.0,43.0,1.0,4.0,7.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0
6.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
1.0,23.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
66.0,71.0,2.0,6.0,13.0,19.0,22.0,0.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0
7.0,31.0,0.0,0.0,8.0,13.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
1.0,24.0,7.0,3.0,2.0,2.0,5.0,0.0,1.0,7.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0
28.0,153.0,7.0,5.0,10.0,31.0,12.0,0.0,0.0,5.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0
1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,4.0,1.0,5.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,28.0,3.0,2.0,17.0,8.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
3.0,40.0,0.0,4.0,12.0,29.0,1.0,1.0,1.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0
8.0,28.0,1.0,3.0,2.0,8.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,17.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
8.0,36.0,0.0,0.0,15.0,35.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
3.0,9.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,12.0,0.0,3.0,2.0,7.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
5.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,9.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,32.0,5.0,2.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
21.0,67.0,2.0,3.0,19.0,19.0,2.0,0.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0
2.0,7.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
43.0,80.0,2.0,12.0,19.0,26.0,2.0,1.0,0.0,7.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0
10.0,24.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
13.0,28.0,0.0,2.0,2.0,10.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
3.0,16.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0
30.0,186.0,4.0,10.0,73.0,46.0,30.0,4.0,2.0,17.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0
25.0,56.0,1.0,3.0,12.0,40.0,3.0,2.0,0.0,7.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0
26.0,49.0,5.0,1.0,13.0,7.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,36.0,0.0,2.0,5.0,9.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,42.0,2.0,1.0,10.0,21.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
5.0,18.0,1.0,2.0,3.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,26.0,0.0,1.0,2.0,8.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
3.0,22.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
13.0,17.0,2.0,2.0,10.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,22.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
4.0,16.0,0.0,2.0,2.0,6.0,4.0,0.0,0.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0
1.0,4.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
13.0,20.0,0.0,2.0,20.0,14.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0
6.0,31.0,6.0,1.0,5.0,6.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
17.0,85.0,11.0,9.0,10.0,21.0,11.0,1.0,1.0,22.0,2.0,2.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0
9.0,54.0,5.0,4.0,6.0,8.0,6.0,1.0,1.0,23.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0
1.0,9.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,9.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
3.0,9.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0
24.0,76.0,3.0,2.0,28.0,32.0,11.0,2.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0
14.0,35.0,1.0,2.0,4.0,26.0,4.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
7.0,29.0,3.0,4.0,10.0,11.0,2.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
13.0,46.0,0.0,0.0,3.0,19.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
17.0,18.0,0.0,2.0,2.0,9.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
10.0,36.0,0.0,3.0,7.0,16.0,4.0,1.0,0.0,7.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0
14.0,32.0,0.0,1.0,6.0,16.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
13.0,16.0,6.0,8.0,6.0,4.0,10.0,0.0,0.0,7.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0
9.0,15.0,8.0,1.0,6.0,5.0,8.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0
8.0,25.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
19.0,62.0,10.0,8.0,38.0,20.0,6.0,1.0,1.0,6.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
15.0,50.0,11.0,5.0,17.0,15.0,3.0,1.0,0.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0
4.0,53.0,2.0,5.0,4.0,11.0,1.0,0.0,0.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
8.0,18.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
20.0,33.0,3.0,2.0,6.0,18.0,3.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
12.0,19.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
10.0,172.0,3.0,6.0,4.0,70.0,6.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0
4.0,24.0,1.0,1.0,11.0,13.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
21.0,74.0,1.0,4.0,40.0,117.0,10.0,1.0,0.0,9.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0
15.0,30.0,1.0,0.0,14.0,30.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0
78.0,117.0,29.0,6.0,112.0,374.0,23.0,2.0,1.0,19.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0
3.0,8.0,3.0,1.0,0.0,10.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
5.0,9.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0
8.0,10.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
1.0,12.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,67.0,1.0,5.0,16.0,35.0,7.0,0.0,0.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
5.0,13.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,42.0,1.0,4.0,3.0,13.0,2.0,0.0,0.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
11.0,53.0,3.0,3.0,15.0,19.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
13.0,83.0,2.0,4.0,11.0,23.0,3.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0
23.0,58.0,1.0,1.0,34.0,16.0,4.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
3.0,18.0,1.0,0.0,7.0,11.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
10.0,4.0,2.0,4.0,0.0,2.0,3.0,0.0,0.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
3.0,9.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.0,10.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
2.0,10.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,8.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,14.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
1.0,16.0,5.0,3.0,3.0,11.0,5.0,0.0,0.0,6.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
5.0,30.0,4.0,1.0,6.0,8.0,6.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
7.0,17.0,4.0,4.0,6.0,4.0,4.0,0.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0
3.0,6.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
9.0,22.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
15.0,34.0,1.0,6.0,14.0,16.0,6.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
9.0,8.0,1.0,5.0,2.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,20.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
13.0,63.0,4.0,2.0,6.0,26.0,7.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
1.0,52.0,0.0,1.0,13.0,14.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0
7.0,20.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
5.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
13.0,13.0,1.0,0.0,8.0,10.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
35.0,22.0,1.0,0.0,9.0,8.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
