code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,WORKs,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb
E01004621,Wandsworth 019D,Wandsworth,0.0,3.0,0.0,0.0,0.0,13.0,10.0,2.0,1.0,15.0,9.0,10.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
E01004622,Wandsworth 024D,Wandsworth,0.0,3.0,3.0,1.0,5.0,4.0,22.0,2.0,0.0,4.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
E01004623,Wandsworth 019E,Wandsworth,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01004624,Wandsworth 024E,Wandsworth,0.0,2.0,0.0,0.0,0.0,1.0,6.0,17.0,0.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0
E01004626,Wandsworth 027F,Wandsworth,0.0,5.0,1.0,0.0,2.0,9.0,10.0,6.0,3.0,9.0,5.0,10.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0
E01004627,Wandsworth 019F,Wandsworth,0.0,1.0,2.0,0.0,7.0,2.0,22.0,0.0,0.0,7.0,5.0,22.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01004628,Wandsworth 022A,Wandsworth,0.0,3.0,0.0,0.0,0.0,3.0,10.0,1.0,3.0,5.0,5.0,10.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E01004629,Wandsworth 020F,Wandsworth,0.0,1.0,5.0,0.0,10.0,4.0,14.0,0.0,1.0,4.0,2.0,14.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01004630,Wandsworth 022B,Wandsworth,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01004631,Wandsworth 022C,Wandsworth,0.0,1.0,1.0,0.0,3.0,5.0,9.0,0.0,6.0,5.0,3.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E01004632,Wandsworth 028A,Wandsworth,1.0,1.0,0.0,2.0,3.0,5.0,11.0,4.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
E01004633,Wandsworth 022D,Wandsworth,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01004634,Wandsworth 028B,Wandsworth,0.0,0.0,0.0,0.0,6.0,2.0,12.0,0.0,5.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01004635,Wandsworth 028C,Wandsworth,0.0,6.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01004637,Wandsworth 028E,Wandsworth,0.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01004638,Wandsworth 011B,Wandsworth,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01004639,Wandsworth 011C,Wandsworth,0.0,4.0,4.0,0.0,13.0,2.0,16.0,4.0,0.0,9.0,5.0,16.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01004640,Wandsworth 011D,Wandsworth,0.0,2.0,4.0,0.0,4.0,1.0,11.0,2.0,2.0,2.0,2.0,11.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01004641,Wandsworth 011E,Wandsworth,0.0,1.0,1.0,0.0,3.0,5.0,8.0,0.0,1.0,5.0,5.0,8.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01004642,Wandsworth 016B,Wandsworth,0.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,2.0,4.0,4.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01004643,Wandsworth 016C,Wandsworth,0.0,1.0,2.0,0.0,1.0,6.0,14.0,5.0,3.0,4.0,4.0,14.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01004644,Wandsworth 016D,Wandsworth,0.0,2.0,0.0,0.0,1.0,4.0,13.0,3.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01004646,Westminster 002A,Westminster,0.0,3.0,1.0,0.0,1.0,3.0,7.0,0.0,5.0,5.0,3.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E01004647,Westminster 001A,Westminster,0.0,3.0,5.0,0.0,5.0,3.0,25.0,1.0,4.0,6.0,6.0,25.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E01004648,Westminster 002B,Westminster,1.0,2.0,10.0,0.0,15.0,4.0,45.0,2.0,6.0,9.0,7.0,45.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
E01004649,Westminster 001B,Westminster,0.0,4.0,0.0,2.0,2.0,5.0,22.0,3.0,5.0,3.0,3.0,22.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0
E01004650,Westminster 002C,Westminster,0.0,3.0,1.0,0.0,5.0,2.0,21.0,0.0,6.0,3.0,3.0,21.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01004651,Westminster 003A,Westminster,0.0,1.0,0.0,0.0,4.0,2.0,12.0,0.0,5.0,5.0,3.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01004652,Westminster 017A,Westminster,0.0,4.0,5.0,4.0,13.0,3.0,25.0,4.0,1.0,3.0,3.0,25.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
E01004653,Westminster 014A,Westminster,0.0,2.0,8.0,0.0,25.0,2.0,37.0,1.0,3.0,0.0,0.0,37.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
E01004654,Westminster 014B,Westminster,5.0,3.0,24.0,0.0,24.0,1.0,49.0,3.0,1.0,6.0,4.0,49.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0
E01004656,Westminster 014D,Westminster,0.0,1.0,3.0,0.0,1.0,4.0,17.0,4.0,3.0,3.0,3.0,17.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01004657,Westminster 012A,Westminster,15.0,1.0,20.0,3.0,20.0,7.0,90.0,2.0,5.0,18.0,10.0,90.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
E01004658,Westminster 012B,Westminster,6.0,6.0,36.0,1.0,31.0,4.0,112.0,8.0,2.0,7.0,5.0,112.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0
E01004659,Westminster 008A,Westminster,1.0,2.0,13.0,0.0,12.0,6.0,53.0,4.0,2.0,9.0,7.0,53.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0
E01004660,Westminster 008B,Westminster,4.0,5.0,26.0,3.0,24.0,5.0,113.0,5.0,14.0,19.0,19.0,113.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E01004661,Westminster 012C,Westminster,3.0,10.0,25.0,1.0,47.0,9.0,159.0,8.0,5.0,30.0,22.0,159.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0
E01004662,Westminster 012D,Westminster,4.0,4.0,4.0,0.0,18.0,8.0,74.0,5.0,9.0,23.0,19.0,74.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0
E01004663,Westminster 012E,Westminster,0.0,5.0,6.0,1.0,11.0,1.0,76.0,1.0,3.0,7.0,7.0,76.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
E01004665,Westminster 024A,Westminster,1.0,2.0,1.0,0.0,4.0,3.0,9.0,1.0,2.0,0.0,0.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
E01004666,Westminster 023B,Westminster,0.0,4.0,14.0,1.0,26.0,8.0,31.0,2.0,3.0,3.0,3.0,31.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0
E01004667,Westminster 023C,Westminster,0.0,2.0,6.0,0.0,15.0,3.0,18.0,0.0,3.0,1.0,1.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E01004668,Westminster 023D,Westminster,0.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01004669,Westminster 024B,Westminster,0.0,2.0,1.0,0.0,3.0,3.0,11.0,1.0,5.0,9.0,7.0,11.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E01004670,Westminster 009A,Westminster,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01004675,Westminster 005B,Westminster,0.0,3.0,6.0,0.0,8.0,9.0,24.0,2.0,1.0,14.0,14.0,24.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
E01004676,Westminster 006A,Westminster,0.0,3.0,10.0,0.0,7.0,1.0,38.0,2.0,1.0,2.0,2.0,38.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
E01004677,Westminster 005C,Westminster,0.0,3.0,1.0,0.0,2.0,2.0,14.0,0.0,0.0,2.0,2.0,14.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01004678,Westminster 005D,Westminster,0.0,5.0,7.0,0.0,9.0,2.0,15.0,2.0,3.0,8.0,6.0,15.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
E01004679,Westminster 005E,Westminster,0.0,1.0,14.0,0.0,32.0,4.0,40.0,3.0,0.0,12.0,10.0,40.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
E01004680,Westminster 015A,Westminster,2.0,3.0,14.0,0.0,31.0,3.0,55.0,1.0,14.0,16.0,14.0,55.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
E01004681,Westminster 016A,Westminster,9.0,5.0,20.0,1.0,9.0,9.0,60.0,4.0,3.0,3.0,3.0,60.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0
E01004682,Westminster 016B,Westminster,15.0,3.0,29.0,0.0,18.0,11.0,88.0,3.0,1.0,11.0,9.0,88.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0
E01004683,Westminster 015B,Westminster,4.0,0.0,7.0,0.0,3.0,1.0,9.0,2.0,4.0,8.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
E01004684,Westminster 015C,Westminster,13.0,1.0,13.0,1.0,12.0,3.0,30.0,0.0,6.0,5.0,5.0,30.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0
E01004686,Westminster 015E,Westminster,0.0,1.0,10.0,3.0,16.0,1.0,30.0,2.0,4.0,14.0,10.0,30.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
E01004687,Westminster 019A,Westminster,5.0,5.0,6.0,1.0,26.0,2.0,36.0,4.0,14.0,12.0,8.0,36.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
E01004688,Westminster 019B,Westminster,3.0,6.0,4.0,1.0,1.0,11.0,30.0,3.0,18.0,15.0,13.0,30.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0
E01004689,Westminster 019C,Westminster,2.0,2.0,24.0,15.0,34.0,26.0,78.0,7.0,49.0,74.0,50.0,78.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0
E01004690,Westminster 019D,Westminster,4.0,9.0,16.0,0.0,9.0,3.0,72.0,6.0,15.0,20.0,14.0,72.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
E01004691,Westminster 019E,Westminster,5.0,3.0,33.0,3.0,38.0,16.0,67.0,6.0,12.0,28.0,22.0,67.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0
E01004692,Westminster 019F,Westminster,1.0,5.0,0.0,0.0,3.0,4.0,16.0,4.0,7.0,6.0,6.0,16.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
E01004693,Westminster 017B,Westminster,4.0,6.0,1.0,0.0,1.0,1.0,9.0,1.0,1.0,7.0,7.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
E01004694,Westminster 016C,Westminster,13.0,2.0,19.0,0.0,13.0,3.0,44.0,2.0,6.0,11.0,9.0,44.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0
E01004695,Westminster 017C,Westminster,10.0,1.0,23.0,1.0,23.0,9.0,56.0,7.0,5.0,1.0,1.0,56.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0
E01004696,Westminster 017D,Westminster,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,1.0,9.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01004697,Westminster 016D,Westminster,2.0,1.0,1.0,0.0,6.0,0.0,17.0,0.0,2.0,4.0,4.0,17.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
E01004698,Westminster 017E,Westminster,24.0,1.0,1.0,0.0,2.0,2.0,10.0,0.0,5.0,2.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0
E01004699,Westminster 017F,Westminster,10.0,4.0,51.0,1.0,50.0,5.0,92.0,6.0,1.0,10.0,6.0,92.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0
E01004701,Westminster 007A,Westminster,0.0,1.0,1.0,1.0,0.0,2.0,6.0,1.0,2.0,12.0,10.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
E01004702,Westminster 009E,Westminster,0.0,5.0,5.0,1.0,9.0,5.0,30.0,5.0,1.0,31.0,23.0,30.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
E01004703,Westminster 007B,Westminster,0.0,2.0,5.0,0.0,11.0,7.0,20.0,4.0,9.0,3.0,3.0,20.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01004705,Westminster 007D,Westminster,0.0,1.0,9.0,0.0,10.0,2.0,21.0,0.0,1.0,0.0,0.0,21.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01004706,Westminster 006B,Westminster,0.0,1.0,2.0,0.0,3.0,0.0,8.0,10.0,3.0,4.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0
E01004707,Westminster 006C,Westminster,0.0,0.0,0.0,0.0,4.0,0.0,8.0,7.0,3.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0
E01004708,Westminster 006D,Westminster,0.0,3.0,2.0,0.0,3.0,3.0,16.0,0.0,2.0,10.0,6.0,16.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01004709,Westminster 007E,Westminster,0.0,1.0,6.0,0.0,11.0,5.0,14.0,0.0,1.0,8.0,8.0,14.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01004710,Westminster 002D,Westminster,0.0,6.0,4.0,0.0,9.0,2.0,11.0,5.0,2.0,11.0,9.0,11.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01004711,Westminster 002E,Westminster,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01004712,Westminster 008C,Westminster,7.0,2.0,31.0,0.0,25.0,5.0,115.0,4.0,7.0,16.0,10.0,115.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
E01004713,Westminster 011A,Westminster,1.0,9.0,9.0,1.0,19.0,1.0,196.0,5.0,29.0,12.0,8.0,196.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0
E01004714,Westminster 011B,Westminster,11.0,10.0,151.0,2.0,326.0,11.0,576.0,16.0,33.0,27.0,21.0,576.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0
E01004715,Westminster 013A,Westminster,5.0,6.0,26.0,4.0,16.0,6.0,127.0,9.0,8.0,24.0,18.0,127.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
E01004716,Westminster 011C,Westminster,0.0,3.0,8.0,0.0,19.0,6.0,31.0,2.0,18.0,23.0,19.0,31.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0
E01004717,Westminster 011D,Westminster,2.0,4.0,25.0,2.0,83.0,0.0,74.0,2.0,3.0,12.0,8.0,74.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
E01004718,Westminster 004A,Westminster,0.0,2.0,1.0,0.0,6.0,2.0,10.0,1.0,0.0,4.0,4.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01004719,Westminster 004B,Westminster,0.0,1.0,0.0,0.0,4.0,0.0,14.0,1.0,0.0,1.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01004720,Westminster 004C,Westminster,0.0,5.0,3.0,0.0,5.0,3.0,11.0,2.0,0.0,10.0,6.0,11.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01004721,Westminster 004D,Westminster,0.0,3.0,2.0,0.0,9.0,3.0,16.0,2.0,2.0,10.0,8.0,16.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01004722,Westminster 004E,Westminster,0.0,6.0,0.0,0.0,2.0,0.0,9.0,0.0,1.0,5.0,5.0,9.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01004723,Westminster 005F,Westminster,0.0,3.0,4.0,0.0,10.0,3.0,24.0,0.0,2.0,3.0,3.0,24.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01004724,Westminster 001C,Westminster,0.0,3.0,13.0,0.0,51.0,0.0,44.0,5.0,1.0,1.0,1.0,44.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0
E01004725,Westminster 003B,Westminster,1.0,4.0,2.0,0.0,9.0,5.0,19.0,2.0,7.0,15.0,13.0,19.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
E01004726,Westminster 003C,Westminster,0.0,0.0,1.0,0.0,4.0,7.0,17.0,2.0,1.0,15.0,11.0,17.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01004727,Westminster 008D,Westminster,0.0,5.0,23.0,4.0,13.0,17.0,38.0,13.0,36.0,46.0,36.0,38.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0
E01004728,Westminster 003D,Westminster,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,4.0,15.0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01004730,Westminster 001D,Westminster,0.0,2.0,0.0,1.0,1.0,5.0,7.0,1.0,17.0,16.0,10.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0
E01004731,Westminster 020A,Westminster,9.0,14.0,113.0,0.0,74.0,23.0,412.0,15.0,47.0,40.0,22.0,412.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0
E01004732,Westminster 020B,Westminster,0.0,4.0,20.0,0.0,6.0,4.0,36.0,2.0,2.0,4.0,4.0,36.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01004733,Westminster 020C,Westminster,2.0,6.0,34.0,2.0,18.0,34.0,106.0,7.0,67.0,43.0,31.0,106.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0
E01004734,Westminster 018A,Westminster,14.0,19.0,322.0,6.0,186.0,23.0,437.0,84.0,98.0,24.0,20.0,437.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0
E01004735,Westminster 018B,Westminster,7.0,38.0,178.0,1.0,192.0,24.0,445.0,48.0,71.0,15.0,13.0,445.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0
E01004736,Westminster 018C,Westminster,16.0,22.0,168.0,4.0,250.0,61.0,717.0,71.0,155.0,96.0,74.0,717.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0
E01004737,Westminster 024C,Westminster,0.0,2.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,7.0,7.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01004738,Westminster 024D,Westminster,0.0,2.0,3.0,0.0,3.0,1.0,7.0,2.0,3.0,22.0,14.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
E01004740,Westminster 021A,Westminster,3.0,0.0,5.0,0.0,8.0,1.0,11.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
E01004741,Westminster 024F,Westminster,0.0,2.0,0.0,0.0,7.0,9.0,13.0,1.0,1.0,6.0,4.0,13.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
E01004742,Westminster 022A,Westminster,5.0,1.0,3.0,0.0,6.0,1.0,19.0,1.0,1.0,0.0,0.0,19.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
E01004743,Westminster 021B,Westminster,0.0,1.0,8.0,0.0,3.0,2.0,20.0,2.0,2.0,6.0,4.0,20.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01004744,Westminster 020D,Westminster,3.0,3.0,15.0,0.0,35.0,0.0,67.0,4.0,2.0,3.0,3.0,67.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0
E01004745,Westminster 021C,Westminster,1.0,7.0,11.0,0.0,13.0,12.0,36.0,1.0,9.0,32.0,24.0,36.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0
E01004746,Westminster 021D,Westminster,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01004747,Westminster 021E,Westminster,1.0,2.0,9.0,0.0,8.0,2.0,49.0,3.0,4.0,5.0,3.0,49.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
E01004748,Westminster 020E,Westminster,3.0,5.0,15.0,0.0,19.0,5.0,60.0,2.0,6.0,4.0,4.0,60.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
E01004749,Westminster 022B,Westminster,25.0,3.0,43.0,0.0,52.0,6.0,109.0,13.0,3.0,14.0,10.0,109.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0
E01004750,Westminster 023E,Westminster,14.0,7.0,79.0,3.0,73.0,48.0,236.0,12.0,14.0,25.0,15.0,236.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0
E01004751,Westminster 022C,Westminster,11.0,4.0,3.0,0.0,4.0,0.0,26.0,3.0,5.0,2.0,2.0,26.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0
E01004752,Westminster 022D,Westminster,3.0,1.0,1.0,0.0,5.0,0.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
E01004753,Westminster 022E,Westminster,0.0,3.0,2.0,0.0,5.0,0.0,26.0,0.0,3.0,5.0,3.0,26.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
E01004754,Westminster 010A,Westminster,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01004755,Westminster 010B,Westminster,0.0,1.0,11.0,0.0,7.0,6.0,31.0,4.0,1.0,27.0,23.0,31.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
E01004756,Westminster 006E,Westminster,0.0,2.0,3.0,0.0,5.0,0.0,14.0,2.0,1.0,3.0,3.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
E01004757,Westminster 010C,Westminster,0.0,0.0,2.0,0.0,3.0,2.0,9.0,3.0,4.0,8.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
E01004760,Westminster 014E,Westminster,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01004761,Westminster 018D,Westminster,20.0,9.0,142.0,6.0,295.0,11.0,700.0,44.0,83.0,39.0,29.0,700.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0
E01004762,Westminster 011E,Westminster,7.0,5.0,41.0,2.0,90.0,13.0,225.0,14.0,29.0,30.0,24.0,225.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
E01004763,Westminster 013B,Westminster,10.0,21.0,273.0,2.0,163.0,9.0,540.0,77.0,41.0,37.0,31.0,540.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0
E01004765,Westminster 013D,Westminster,5.0,34.0,113.0,3.0,220.0,11.0,737.0,41.0,54.0,21.0,19.0,737.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0
E01032512,Westminster 010F,Westminster,1.0,8.0,4.0,0.0,17.0,3.0,28.0,4.0,3.0,22.0,10.0,28.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
E01032513,Westminster 010G,Westminster,0.0,0.0,2.0,0.0,1.0,4.0,3.0,0.0,4.0,6.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
E01032562,Bromley 040D,Bromley,0.0,3.0,0.0,0.0,0.0,5.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0
E01032563,Bromley 040E,Bromley,0.0,0.0,0.0,0.0,3.0,1.0,17.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
E01032564,Lewisham 037E,Lewisham,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
E01032565,Lewisham 038E,Lewisham,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
