code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
E01002154,Harrow 015A,Harrow,0.0,6.0,3.0,1.0,9.0,10.0,20.0,7.0,4.0,11.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0153079545,0.31447688,2.9697842000000006e-14,1.1894712999999999e-21,8.698256999999999e-23,1.4268041000000002e-22,5.963541000000001e-22,8.837690999999998e-33,3.7914968e-23,1.4687090999999999e-28,0.0,7.004207400000001e-34
E01002155,Harrow 019B,Harrow,0.0,4.0,0.0,0.0,0.0,4.0,10.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002156,Harrow 015B,Harrow,0.0,3.0,0.0,0.0,1.0,4.0,12.0,1.0,0.0,6.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.20653898,0.0,1.2533614999999999e-05,4.8103065e-19,1.6951827e-21,0.07302748,0.46561270000000005,1.9010457000000002e-07,0.104334705,6.280006e-10,0.13617282,1.0,0.017663917
E01002157,Harrow 019C,Harrow,0.0,3.0,25.0,1.0,33.0,9.0,46.0,5.0,0.0,7.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,7.8198035e-09,0.0,8.667910000000001e-07,1.3007485999999998e-29,0.00034596074999999996,3.6173486e-10,1.0,5.5554792e-05,7.122244000000001e-19,9.861817999999999e-35,5.5201467e-06,1.9681519999999999e-28,4.280675e-09
E01002160,Harrow 021B,Harrow,0.0,5.0,5.0,1.0,31.0,6.0,54.0,3.0,2.0,5.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.7353321,3.4186105000000003e-18,9.997906000000001e-16,0.0,0.04780141,6.898022e-06,1.8161309e-18,3.0644685e-07,0.0005669971,7.0392427e-15,2.3985346000000002e-14,0.83975166,1.0
E01002161,Harrow 021C,Harrow,1.0,4.0,4.0,0.0,7.0,5.0,54.0,3.0,0.0,9.0,9.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.23260632,2.4582246e-07,7.502023e-05,0.002020185,3.683859e-08,2.343083e-10,1.0,0.04485843,0.0,4.8588676e-20,5.230987e-12,0.39539959999999996,1.1753692e-08
E01002162,Harrow 015C,Harrow,0.0,0.0,1.0,0.0,3.0,2.0,12.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0890718e-15,0.0,4.955364e-15,0.0,1.8937705e-17,2.74644e-33,0.48131868,1.0,8.934347399999999e-27,0.0,4.7906514e-12,0.0,1.2558007e-14
E01002163,Harrow 015D,Harrow,0.0,3.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002164,Harrow 021D,Harrow,1.0,1.0,0.0,0.0,0.0,1.0,17.0,2.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.01500633,0.17242253,0.02126379,0.40694135,0.2680568,4.1063115e-18,1.0,0.029317053,0.03372794,0.37641886,0.003726235,2.2966357999999998e-29
E01002165,Harrow 017A,Harrow,0.0,3.0,1.0,0.0,7.0,1.0,16.0,0.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45432335,8.442939e-07,0.102434106,4.3664533e-23,4.3005654999999995e-29,7.629519300000001e-31,2.6062326e-32,1.0693994e-25,2.0865000000000002e-41,3.779487e-05,0.0,0.0,1.0
E01002167,Harrow 017C,Harrow,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2802855000000002e-15,0.07691891,1.0,4.706092e-31,7.499564000000001e-09,2.9606150000000003e-19,0.7738483,4.4978915000000004e-17,4.473657e-21,0.0,1.3659607e-11,1.9598365e-33,4.848431e-13
E01002169,Harrow 017E,Harrow,0.0,0.0,0.0,0.0,0.0,3.0,9.0,4.0,1.0,7.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.09451542,1.7499011999999997e-08,0.018810308,3.2440595e-11,1.3040932e-12,0.00054978434,1.8235138e-16,5.5570474e-21,0.01834158,3.6403722e-05,0.0,0.20796745,1.0
E01002170,Harrow 033A,Harrow,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0720478e-30,0.0,1.3191416999999997e-38,3.8597104999999996e-31,0.0,0.0,2.4153722e-38,3.7818199999999995e-40,1.4015473999999999e-11,0.24422996,0.0,1.0
E01002171,Harrow 033B,Harrow,0.0,3.0,2.0,0.0,9.0,0.0,29.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20946097,0.0,6.121940999999999e-07,1.2384378999999998e-26,3.7914127000000003e-22,0.04801501,0.14419226,1.7663331999999997e-08,0.45967796,3.258275e-10,0.13386248,1.0,0.050395342999999995
E01002172,Harrow 033C,Harrow,0.0,3.0,0.0,0.0,4.0,1.0,20.0,0.0,1.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.682008e-09,5.5805327e-10,0.09500033,0.0060638213,1.8769156999999999e-07,0.0043998626,0.012952244,0.00013024392,0.01180634,0.17640822,0.032838337
E01002173,Harrow 033D,Harrow,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.32400447,1.734597e-22,2.7328398e-14,0.0,2.1127536e-13,4.7630806e-09,0.28785315,2.5699480000000003e-16,7.0892886e-05,3.3816724999999996e-19,3.284986e-07,1.0,0.23674901
E01002174,Harrow 033E,Harrow,0.0,2.0,2.0,0.0,7.0,4.0,16.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9210163,1.7430246999999998e-24,7.734361999999999e-17,0.0,0.10219458,6.268603400000001e-16,1.0,0.00023559495,0.0005964940599999999,2.7833662e-09,0.0050488085999999995,2.9348415e-05,1.22444455e-08
E01002175,Harrow 033F,Harrow,0.0,0.0,6.0,0.0,13.0,3.0,35.0,7.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.4681848,1.0203715600000001e-07,2.3222748e-16,9.493873e-16,1.0926026e-06,2.7767383e-23,0.5109148,3.005183e-10,1.6298944e-25,2.0883604e-22,4.1198963999999995e-29,0.0,1.0
E01002177,Harrow 033H,Harrow,0.0,3.0,8.0,1.0,10.0,3.0,22.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002178,Harrow 033I,Harrow,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0129564000000005e-23,0.0,1.8427263999999997e-36,0.0,0.0,1.0,0.0,0.0,2.3991586000000002e-17,0.0,0.0
E01002179,Harrow 013A,Harrow,0.0,7.0,24.0,3.0,30.0,7.0,85.0,5.0,0.0,11.0,9.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0041067e-13,5.6723114e-24,1.9444767e-12,0.588775,5.8123015999999995e-12,3.7551227e-20,0.20303525,3.3694522999999996e-11,8.233232e-18,4.1851505e-05,0.0,0.08641635,1.0
E01002180,Harrow 013B,Harrow,1.0,9.0,2.0,1.0,13.0,12.0,44.0,7.0,8.0,18.0,16.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,0.07983472,1.8638876999999996e-31,0.49453637,0.0,4.11201e-08,1.8175785e-20,1.0,0.0155142825,8.504642999999999e-22,0.0,5.3686425e-16,0.18392052,0.39925244
E01002181,Harrow 020C,Harrow,0.0,1.0,1.0,0.0,10.0,5.0,27.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.22717059,1.2119474e-19,1.5454339999999999e-30,2.4130000000000002e-42,0.0,0.0,6.030112e-39,6.59e-43,0.0,0.0,1.0,0.0,0.0
E01002182,Harrow 020D,Harrow,0.0,2.0,10.0,0.0,16.0,0.0,30.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.28335202,4.1787229999999994e-30,0.022239145,3.0186826e-28,1.0648472999999999e-28,3.5600999999999994e-40,5.975681e-35,2.968016e-26,1.973695e-39,1.6149507999999997e-23,0.0,0.0,1.0
E01002183,Harrow 013C,Harrow,0.0,0.0,6.0,0.0,5.0,4.0,11.0,2.0,0.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.9770963e-17,4.255153e-22,0.0,0.0243709,6.3190073e-13,4.1586033e-21,6.26134e-11,5.0318699999999996e-05,3.017289e-09,7.504637e-08,4.2789651000000006e-13,5.361761e-20
E01002184,Harrow 013D,Harrow,0.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.00018118483,1.0910256999999999e-21,8.91304e-22,0.023697596,2.063463e-10,2.8661583e-07,0.22505723,8.57927e-09,0.062439132,0.41650218,1.1270022000000001e-06
E01002185,Harrow 009A,Harrow,0.0,1.0,1.0,0.0,1.0,5.0,6.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0036785790000000004,2.6298043e-24,6.4599085e-08,2.0261334e-19,0.03664499,4.02831e-05,2.7263894e-08,4.3522055e-10,0.00028099786,0.0,6.954466600000001e-07,1.0,0.0010432508
E01002186,Harrow 009B,Harrow,0.0,1.0,4.0,0.0,10.0,7.0,27.0,5.0,1.0,7.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0022894842999999997,7.445699999999999e-41,5.8669965e-16,0.0,3.6516087e-24,6.332781e-21,3.3201172999999996e-05,2.2966524999999998e-32,6.349648999999999e-36,1.0,0.15283191,2.9524247999999997e-13,0.044769194000000005
E01002187,Harrow 009C,Harrow,0.0,2.0,0.0,0.0,0.0,4.0,13.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.8413575999999994e-20,0.07819785,1.4530319e-24,5.6034534e-32,5.521280000000001e-34,5.1539507e-30,2.6010913999999997e-21,1.0904999999999998e-41,6.32728e-20,4.012772e-33,0.0,4.2685605e-36
E01002189,Harrow 016B,Harrow,0.0,7.0,26.0,3.0,45.0,8.0,114.0,3.0,9.0,6.0,6.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,6.6240089999999996e-12,0.78213644,0.0,2.2538850000000003e-21,6.562e-41,1.2506143e-06,6.9719674e-10,5.044154400000001e-18,1.0,2.6029378e-26,0.0007706735000000001,0.00016818468999999997,9.839701e-14
E01002190,Harrow 009D,Harrow,0.0,0.0,0.0,0.0,4.0,3.0,10.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.6768895e-17,9.804789999999998e-40,1.9498800999999998e-17,0.0,7.200180599999999e-36,2.9735522e-17,1.6409497999999996e-38,0.0,0.0,0.0,2.9292256000000003e-34,1.0,9.1643915e-10
E01002191,Harrow 022A,Harrow,0.0,6.0,0.0,1.0,1.0,5.0,8.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.2547413e-29,0.0,2.1522084e-36,4.2791433e-28,0.0,1.3419999999999997e-42,4.139543e-36,2.0857187999999996e-38,1.6787740000000003e-16,3.1431529999999997e-33,0.0,1.0
E01002192,Harrow 016C,Harrow,0.0,2.0,10.0,1.0,7.0,2.0,32.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.866803000000001e-11,1.5862955999999997e-35,3.2135078e-14,0.0,1.0,2.5861238999999996e-24,0.62272304,2.1266966000000003e-13,0.07079048,5.769061299999999e-34,1.5627717e-09,2.19209e-27,4.5522652000000004e-12
E01002193,Harrow 016D,Harrow,0.0,2.0,1.0,0.0,0.0,9.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.9717744e-24,2.1654113999999998e-25,2.3630623e-22,1.0,2.8459913e-16,0.0,0.09316490599999999,3.5544540000000005e-21,2.6259802e-13,9.4807605e-21,5.7107587e-20,2.3988895e-36,5.9162363e-24
E01002194,Harrow 022B,Harrow,0.0,1.0,0.0,0.0,0.0,2.0,13.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002196,Harrow 022D,Harrow,0.0,1.0,0.0,0.0,0.0,2.0,12.0,3.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.567116e-13,0.0,1.9636120000000002e-09,9.398838e-28,3.7620435e-11,2.8605061000000003e-08,0.39843579999999995,1.9006916e-28,6.559657e-38,1.5362143999999999e-27,3.4847139999999994e-32,0.8068014,1.0
E01002198,Harrow 010C,Harrow,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.1184924e-09,2.9841406e-30,1.1466702999999998e-35,3.889407999999999e-39,6.641376999999999e-31,1.2722309e-21,9.04e-43,2.0639966999999998e-20,4.673031299999999e-34,0.0,3.9282964e-36
E01002199,Harrow 012C,Harrow,0.0,1.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.9933752999999993e-30,0.0,9.241155e-38,1.9151909999999999e-28,0.0,8.089999999999999e-43,9.315567999999998e-36,8.250893999999999e-39,0.0,0.0,0.0,1.0
E01002200,Harrow 010D,Harrow,0.0,2.0,0.0,0.0,0.0,8.0,4.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00019345789,4.277289e-08,5.508006e-22,1.5161103e-31,1.4017744999999999e-37,3.9140716e-29,1.4028183000000003e-20,2.7614400000000003e-40,2.0991181e-19,1.2743930999999998e-32,0.0,4.442573999999999e-36
E01002201,Harrow 012D,Harrow,0.0,3.0,0.0,0.0,1.0,7.0,6.0,4.0,1.0,6.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.17701165,0.0,0.0002853316,4.5739958e-21,0.0006387813500000001,0.0031976220000000002,0.26302305,2.8258733e-05,7.344999e-05,8.551508e-22,0.0045218705,1.0,0.33919823
E01002202,Harrow 012E,Harrow,0.0,0.0,14.0,0.0,25.0,5.0,50.0,4.0,1.0,23.0,15.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.56389767,0.4421433,0.18393932,0.0064587793,1.8340769e-09,0.0031746689,1.0,1.9623835999999997e-11,0.5502293,0.0,1.687725e-05,0.12643188,3.8670163e-07
E01002203,Harrow 010E,Harrow,0.0,1.0,0.0,0.0,10.0,4.0,48.0,1.0,0.0,9.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.184161e-12,1.0549477999999999e-35,4.5835974999999996e-08,1.2099066e-19,2.5037747e-09,5.064573e-19,0.5928642,2.1576990000000003e-20,1.6645714e-32,1.0,0.0,0.5732363,7.269111999999999e-15
E01002204,Harrow 032A,Harrow,0.0,2.0,24.0,0.0,17.0,9.0,58.0,1.0,1.0,20.0,16.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.38484353,0.025866816,0.60959965,1.0,0.06912303,0.0,0.00451038,0.21584181,0.0012357117,0.00044917967000000005,0.05193342,0.6370941,0.58293474
E01002206,Harrow 032B,Harrow,0.0,1.0,0.0,0.0,2.0,1.0,11.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.3070725e-18,5.634633999999999e-32,8.0328674e-17,0.0,1.4815968e-32,5.0286622e-17,1.4786061e-38,2.530651e-25,0.0,6.389481e-39,1.335941e-32,1.0,5.732005400000001e-10
E01002208,Harrow 025A,Harrow,0.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.834912e-12,0.0,4.3283502999999996e-08,1.0716828999999999e-29,0.00011816761000000001,1.5243012e-10,0.81199867,8.9324175e-08,1.6127084e-21,2.2476555999999997e-24,0.00045193676,6.48178e-40,1.0
E01002209,Harrow 025B,Harrow,0.0,8.0,19.0,1.0,36.0,4.0,95.0,3.0,1.0,8.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.3129888e-14,1.8964788e-24,5.870644699999999e-13,2.0334814000000003e-19,0.0,4.5638544e-08,0.1794004,3.375571e-11,1.0,1.2821093999999999e-27,3.874656e-12,3.4923732e-16,9.4379075e-06
E01002210,Harrow 032D,Harrow,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002211,Harrow 028A,Harrow,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.065672405,9.695363699999999e-29,0.012801196,0.0,0.014088093999999999,7.992209599999998e-08,1.0,0.03955291,1.446316e-05,3.0004063999999997e-16,0.0066123432,0.20998825,0.052914302999999996
E01002212,Harrow 028B,Harrow,0.0,4.0,7.0,0.0,13.0,6.0,21.0,1.0,1.0,16.0,16.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.24924904,0.0,1.0226718000000002e-14,1.0,0.55453634,0.5137798,0.04129748,0.71809757,0.12729429,6.111281299999999e-16,2.758394e-08,0.39333475,0.45929572
E01002213,Harrow 027D,Harrow,0.0,3.0,7.0,1.0,21.0,1.0,70.0,1.0,1.0,6.0,6.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,4.6342782000000003e-10,0.0,8.423330000000001e-18,1.0,7.489988e-08,0.49365690000000007,3.8073606e-05,1.0893252400000001e-11,0.0010295700999999999,1.4943788000000001e-18,5.6546862999999996e-08,0.27398854,3.1265854e-09
E01002214,Harrow 031A,Harrow,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.9933752999999993e-30,0.0,9.241155e-38,1.9151909999999999e-28,0.0,8.089999999999999e-43,9.315567999999998e-36,8.250893999999999e-39,0.0,0.0,0.0,1.0
E01002215,Harrow 031B,Harrow,0.0,4.0,7.0,0.0,11.0,2.0,23.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0164647e-06,7.417575299999999e-25,3.9956490000000003e-17,3.2008601e-27,1.511268e-38,6.5915664e-25,5.720170400000001e-20,3.371519999999999e-36,7.593492e-20,2.456157e-29,0.0,1.2490444e-35
E01002216,Harrow 028C,Harrow,0.0,5.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.30936307,1.5322678e-08,4.843099400000001e-08,0.05337001,5.875414e-06,1.0,0.7044053000000001,6.684493e-11,1.25646635e-20,4.44237e-22,7.5629514e-10,0.0,1.1785879e-12
E01002217,Harrow 028D,Harrow,0.0,3.0,0.0,0.0,1.0,2.0,9.0,3.0,0.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.14854875,2.131119e-14,6.213546999999999e-09,5.501578499999999e-13,6.3895393e-21,0.7152549,0.0,4.502176499999999e-37,0.0,1.6165056e-26,1.0,0.0,0.18690039
E01002218,Harrow 030A,Harrow,0.0,2.0,0.0,0.0,2.0,5.0,5.0,0.0,1.0,13.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.061302382,0.0,2.9775400000000002e-08,5.221226e-16,1.1326686000000001e-16,0.04848698,0.23233627,9.442775600000001e-05,0.0027487434000000002,1.9316949999999997e-29,3.796465e-05,1.0,0.036822524
E01002219,Harrow 030B,Harrow,0.0,2.0,17.0,1.0,41.0,4.0,40.0,7.0,1.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.2351834999999998e-24,8.164586e-08,5.058336799999999e-20,2.7588631e-09,1.5163823000000002e-11,0.25304857,5.219529e-10,2.3494747000000005e-24,2.1029487e-12,4.787402e-12,0.0,1.0686216e-07
E01002220,Harrow 031C,Harrow,0.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.20988412,0.0,3.8533054e-07,2.7236612999999997e-25,0.34214342,0.04464531,0.13517031,5.6288805e-09,0.20881976,7.079433e-10,0.13307416,1.0,0.02399238
E01002221,Harrow 030C,Harrow,0.0,1.0,19.0,0.0,21.0,3.0,42.0,1.0,0.0,34.0,16.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.7761640999999999,4.6334913e-05,2.2165974e-11,1.0171396500000001e-20,1.0,9.747799000000001e-07,0.11557859,6.431377999999999e-16,3.3309712e-23,0.0,0.38610956,1.3651229999999997e-07,2.4037003e-13
E01002222,Harrow 030D,Harrow,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4963164e-08,0.0,2.2280824e-07,4.4228253e-29,0.00032372866000000003,0.22572623,1.0,2.0038413e-05,1.9820396e-19,5.938551999999999e-37,5.615995000000001e-06,1.7657501999999999e-28,1.50445e-08
E01002223,Harrow 031D,Harrow,0.0,1.0,5.0,0.0,7.0,1.0,8.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,7.806261e-16,1.3992301999999998e-35,2.8703806e-10,2.3098466e-15,1.8633415e-06,2.248494e-13,0.3142682,1.4576396e-12,5.9865730000000005e-24,1.3952267e-09,8.828362599999999e-23,0.0,1.0
E01002225,Harrow 001C,Harrow,0.0,2.0,0.0,0.0,2.0,12.0,12.0,5.0,30.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.936328e-09,0.0,4.0916222999999993e-07,5.229201e-16,0.00027709287999999995,8.124853999999999e-12,1.0,4.2608946e-05,7.310353399999999e-18,8.118254400000001e-30,2.0205468e-06,1.0508045e-28,9.56077e-10
E01002226,Harrow 001D,Harrow,0.0,4.0,22.0,3.0,31.0,13.0,115.0,10.0,6.0,13.0,11.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,0.06176343,0.0,0.6167321,5.051493e-10,9.944110000000001e-19,0.00012663007,0.26905290000000004,0.6837970999999999,0.0044506616,9.287119000000001e-16,1.0,0.61824405,0.27057344
E01002227,Harrow 003A,Harrow,0.0,1.0,1.0,0.0,1.0,2.0,9.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2949515e-19,2.4821925e-34,1.7548797e-13,0.03183164,6.365566e-10,0.040028412,0.09297581,5.3851106e-20,5.279229e-30,2.6691929e-05,0.0,1.7385299999999998e-40,1.0
E01002228,Harrow 003B,Harrow,0.0,1.0,0.0,0.0,1.0,4.0,11.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.17247108,0.0,5.6214445e-05,3.3422762000000004e-10,3.001143e-05,0.0014123099,0.25816587,5.631057e-07,0.036589302000000004,2.0439418e-06,0.00286607,1.0,0.33281308
E01002229,Harrow 003C,Harrow,0.0,5.0,1.0,0.0,4.0,3.0,15.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.07651424e-07,2.4488716000000003e-22,4.3648315e-13,4.856175e-32,1.0302776e-24,1.5302729999999999e-13,9.3645815e-14,2.8346634000000003e-11,0.0,1.4100959e-24,3.6186577e-23,1.0,0.008819931999999999
E01002230,Harrow 003D,Harrow,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0129564000000005e-23,0.0,1.8427263999999997e-36,0.0,0.0,1.0,0.0,0.0,2.3991586000000002e-17,0.0,0.0
E01002231,Harrow 013E,Harrow,0.0,2.0,0.0,0.0,1.0,3.0,11.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.21104264,0.0,9.556886999999999e-08,1.6187707e-25,0.5389071,0.044437095999999995,0.12105194,2.4050986e-09,0.33320653,4.986973e-10,0.13285625,1.0,0.0049401936
E01002232,Harrow 011A,Harrow,0.0,4.0,15.0,0.0,11.0,3.0,39.0,2.0,1.0,8.0,8.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.14063449,2.218864e-08,4.817452999999999e-09,0.06625071,3.8831650000000004e-18,0.86518496,2.8380258e-15,1.0,3.3402637e-30,0.00026719898,0.0,0.97878474,0.8510438
E01002233,Harrow 011B,Harrow,0.0,1.0,11.0,0.0,16.0,3.0,57.0,2.0,1.0,9.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.40007484,0.04528177,0.5259351,1.0,5.850228e-14,0.48765647,0.04944167,2.6540072e-20,0.0,3.0817543999999997e-13,0.011825335,0.14648868,0.18433535
E01002235,Harrow 011D,Harrow,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.7584233999999997e-29,0.0,2.1662447e-36,4.109663999999999e-28,0.0,7.709999999999999e-43,1.2945701e-34,1.7817293e-38,3.7292544e-25,2.4293857e-07,0.0,1.0
