code,lsoa,borough,ACCOMM,EDU,FOOD,PARK,SHOP,TRANSPORT,WORK,ENTERTAIN,ATTRACT,SWI,count,WORKs,EDU_jnb,FOOD_jnb,SHOP_jnb,TRANSPORT_jnb,WORK_jnb,ENTERTAIN_jnb,ATTRACT_jnb,ACCOMM_jnb,PARK_jnb,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
E01002676,Hounslow 012E,Hounslow,0.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002677,Hounslow 015E,Hounslow,0.0,3.0,13.0,1.0,21.0,8.0,55.0,4.0,0.0,8.0,8.0,55.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.52126294,0.00016776992,0.0008660900599999999,1.0,0.006096639,2.390313e-06,3.7735812999999997e-06,0.0
E01002678,Hounslow 009B,Hounslow,1.0,2.0,6.0,2.0,22.0,11.0,80.0,15.0,10.0,15.0,11.0,80.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,3.3068278e-05,2.8714855999999998e-05,0.0008932561599999999,0.0024217358,0.23722929999999998,0.0,7.101935599999999e-05
E01002679,Hounslow 009C,Hounslow,1.0,2.0,2.0,0.0,17.0,6.0,35.0,2.0,3.0,4.0,2.0,35.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002680,Hounslow 009D,Hounslow,0.0,4.0,4.0,0.0,6.0,11.0,26.0,4.0,0.0,8.0,4.0,26.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.007694144,7.474903e-05,4.2472984e-06,8.9581656e-05,0.0,1.153964e-06,5.667283000000001e-07
E01002681,Hounslow 014C,Hounslow,0.0,5.0,3.0,1.0,2.0,13.0,11.0,0.0,2.0,9.0,7.0,11.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.00033981705000000003,0.0,0.00017106859,1.0,0.0028886588,8.577589000000001e-07,2.6090845e-07,1.2530572e-07
E01002682,Hounslow 014D,Hounslow,0.0,7.0,7.0,0.0,4.0,13.0,25.0,4.0,2.0,14.0,8.0,25.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.7530506e-06,1.0,4.6194128e-08,0.00040223976000000004,4.5802120000000003e-07,2.7228867e-13,3.2041108e-08
E01002683,Hounslow 014E,Hounslow,0.0,2.0,8.0,0.0,10.0,5.0,36.0,3.0,2.0,2.0,2.0,36.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9.634384e-09,1.7946979e-08,0.0,0.0055097686,0.19098592,0.5509959,1.0,0.28882238
E01002684,Hounslow 006D,Hounslow,2.0,5.0,22.0,4.0,19.0,10.0,91.0,2.0,1.0,21.0,17.0,91.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.14695114,7.884094e-07,0.0,0.016220318,6.0179204e-08,1.0,0.0017643832,0.0067013935
E01002687,Hounslow 029A,Hounslow,0.0,2.0,1.0,0.0,6.0,4.0,13.0,3.0,2.0,7.0,7.0,13.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.06540753,0.0,2.2980503e-05,0.13418634,0.0006412669,0.00042803696,1.0,4.852485299999999e-06
E01002689,Hounslow 007E,Hounslow,0.0,4.0,1.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,14.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002690,Hounslow 007F,Hounslow,0.0,2.0,2.0,1.0,3.0,2.0,14.0,1.0,1.0,6.0,6.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.6225983,0.31331462,0.0,0.081470385,0.44338286,0.68476677,1.0,0.15157785
E01002691,Hounslow 029B,Hounslow,0.0,11.0,15.0,0.0,16.0,4.0,110.0,12.0,3.0,9.0,7.0,110.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.01124314e-07,3.377964e-08,0.0,0.016256006,6.246157e-08,1.0,7.231033700000001e-07,0.0006522757
E01002692,Hounslow 029C,Hounslow,1.0,7.0,8.0,0.0,15.0,16.0,84.0,3.0,1.0,6.0,6.0,84.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002693,Hounslow 029D,Hounslow,0.0,3.0,28.0,3.0,66.0,6.0,74.0,9.0,3.0,16.0,10.0,74.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.6522953e-10,2.1993454e-10,0.0,1.1574716e-08,7.485068000000001e-11,3.6877352e-11,1.0,0.28796485
E01002694,Islington 019A,Islington,0.0,1.0,4.0,0.0,3.0,5.0,17.0,0.0,3.0,11.0,7.0,17.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9838269000000001,0.0,0.17175175,1.0,0.007831819,0.033202786,0.7282493,8.4238665e-05
E01002695,Islington 021A,Islington,1.0,5.0,37.0,1.0,28.0,4.0,54.0,3.0,3.0,9.0,9.0,54.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.019683999999999e-06,0.00028443813999999996,0.026685762999999998,0.00069252413,0.0,0.70180804,8.3215355e-06
E01002696,Islington 020A,Islington,0.0,4.0,23.0,0.0,33.0,4.0,75.0,7.0,4.0,8.0,8.0,75.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.004683437800000001,5.1352927e-05,5.5603723e-06,6.871007e-05,0.0,1.4049838e-06,7.177482e-07
E01002697,Islington 019B,Islington,0.0,3.0,3.0,0.0,4.0,2.0,30.0,3.0,4.0,1.0,1.0,30.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002698,Islington 017A,Islington,0.0,0.0,3.0,0.0,5.0,3.0,13.0,1.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002699,Islington 017B,Islington,0.0,1.0,5.0,0.0,4.0,0.0,16.0,1.0,2.0,4.0,4.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00018842591,2.9130313e-05,6.621667e-06,5.3643409999999996e-05,0.0,1.5636443e-06,7.535184599999999e-07
E01002700,Islington 017C,Islington,0.0,4.0,1.0,0.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002701,Islington 023A,Islington,4.0,14.0,14.0,1.0,39.0,5.0,341.0,11.0,6.0,23.0,13.0,341.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,6.125211e-08,6.893437599999999e-08,0.0,0.015414671999999999,4.0376567e-06,1.0,0.32605124,0.05941892
E01002702,Islington 023B,Islington,0.0,6.0,14.0,0.0,9.0,3.0,46.0,2.0,4.0,12.0,10.0,46.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.1828454e-07,4.0983798e-07,0.0,0.019312272,0.0020822370000000002,1.0,0.00019263789,0.0022055
E01002703,Islington 023C,Islington,0.0,1.0,12.0,0.0,10.0,5.0,40.0,3.0,9.0,3.0,3.0,40.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,6.2231386e-08,1.2428861999999998e-07,0.0,0.017504662,1.7147794e-06,1.0,8.347565e-07,0.0010067825999999999
E01002704,Islington 023D,Islington,6.0,22.0,54.0,1.0,47.0,23.0,373.0,19.0,9.0,16.0,16.0,373.0,5.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0,2.6379419e-06,0.0023289039,1.0892097e-05,0.72280145,6.3474613e-06,0.0003290882
E01002706,Islington 023E,Islington,1.0,7.0,24.0,0.0,22.0,5.0,104.0,9.0,15.0,4.0,4.0,104.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002707,Islington 022B,Islington,0.0,6.0,12.0,0.0,10.0,7.0,69.0,4.0,1.0,11.0,9.0,69.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.21838154,1.0,0.00016691077,0.3503075,0.00032648587000000005,0.22256969,0.06994451,0.0
E01002708,Islington 015A,Islington,0.0,7.0,3.0,1.0,25.0,3.0,135.0,11.0,5.0,15.0,7.0,135.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,0.7438145,0.0,0.0010235935000000001,0.067753546,0.0006151349,0.000352308,1.0,0.00035477226000000004
E01002710,Islington 019D,Islington,0.0,6.0,5.0,0.0,9.0,7.0,29.0,2.0,1.0,1.0,1.0,29.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5460366999999999,0.0003612949,2.8115644e-06,4.358133e-05,0.0,7.334428499999999e-07,1.7375156e-07
E01002711,Islington 021B,Islington,3.0,9.0,48.0,0.0,22.0,3.0,111.0,14.0,4.0,3.0,3.0,111.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.01589535e-07,3.2582470000000004e-08,0.0,0.015064512,0.22682220000000003,1.0,6.895128000000001e-07,0.0007073147
E01002712,Islington 015B,Islington,0.0,1.0,10.0,0.0,10.0,4.0,37.0,2.0,0.0,3.0,3.0,37.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002713,Islington 015C,Islington,0.0,1.0,5.0,1.0,6.0,3.0,24.0,0.0,6.0,10.0,8.0,24.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.4024677e-06,0.0,0.08602846,0.14608657,0.0005850737999999999,5.271486399999999e-07,1.0,2.7892732999999995e-08
E01002714,Islington 017D,Islington,0.0,4.0,18.0,0.0,19.0,4.0,28.0,4.0,2.0,5.0,5.0,28.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.004683437800000001,5.1352927e-05,5.5603723e-06,6.871007e-05,0.0,1.4049838e-06,7.177482e-07
E01002715,Islington 019E,Islington,0.0,1.0,6.0,0.0,6.0,0.0,17.0,2.0,2.0,0.0,0.0,17.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002716,Islington 014A,Islington,0.0,4.0,3.0,0.0,10.0,7.0,33.0,3.0,6.0,11.0,11.0,33.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.001152575,0.00054649066,0.44656378,0.0019577788,0.0,0.83350736,0.00042102224
E01002717,Islington 016A,Islington,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.023948e-07,2.6361426000000003e-05,3.7191452999999997e-06,8.66588e-05,0.0,1.0336238e-06,1.8179130999999998e-07
E01002718,Islington 014B,Islington,2.0,1.0,5.0,0.0,6.0,1.0,11.0,1.0,1.0,5.0,3.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.08707915,0.00034077013999999993,0.0,0.05734547,0.0010309655,0.18985108,1.0,0.011862582
E01002719,Islington 016B,Islington,0.0,3.0,5.0,0.0,1.0,3.0,14.0,0.0,5.0,7.0,7.0,14.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002720,Islington 016C,Islington,0.0,2.0,8.0,0.0,6.0,2.0,18.0,1.0,2.0,6.0,4.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002721,Islington 014C,Islington,0.0,0.0,1.0,0.0,1.0,3.0,10.0,2.0,4.0,4.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,9.458649e-05,4.1241718e-05,5.4673333e-06,7.4202006e-05,0.0,1.3963418e-06,6.848836999999998e-07
E01002722,Islington 018A,Islington,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002723,Islington 022C,Islington,1.0,4.0,5.0,0.0,4.0,2.0,36.0,1.0,10.0,3.0,3.0,36.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002724,Islington 022D,Islington,3.0,24.0,91.0,0.0,67.0,15.0,600.0,26.0,16.0,18.0,14.0,600.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0076941443000000005,7.474904e-05,4.2473007e-06,8.958163e-05,0.0,1.1539626000000002e-06,5.667283000000001e-07
E01002725,Islington 022E,Islington,1.0,2.0,0.0,0.0,3.0,4.0,12.0,3.0,1.0,4.0,2.0,12.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,8.142130999999998e-08,1.0,3.6065463e-05,1.1017779e-11,1.734991e-12,4.280077999999999e-09,0.0,6.1675514e-09
E01002726,Islington 022F,Islington,1.0,2.0,40.0,1.0,23.0,9.0,108.0,5.0,9.0,8.0,8.0,108.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.00032751486000000003,0.0,0.054862443,1.0,0.0035695601000000003,7.678815500000001e-07,1.6351957000000003e-07,7.010497e-08
E01002727,Islington 021C,Islington,0.0,0.0,7.0,0.0,7.0,7.0,30.0,3.0,4.0,10.0,6.0,30.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.06696822,1.1978758e-05,0.0007029683,1.0,0.0032968682,0.051623493,0.0,2.8496434e-05
E01002728,Islington 021D,Islington,3.0,0.0,5.0,1.0,0.0,9.0,38.0,0.0,3.0,12.0,12.0,38.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,0.12229418,0.017619401,0.0,0.012867392,2.7859e-06,0.9203059000000001,1.0,0.0022773067
E01002729,Islington 021E,Islington,2.0,2.0,3.0,1.0,11.0,4.0,27.0,0.0,7.0,1.0,1.0,27.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002730,Islington 007A,Islington,1.0,2.0,26.0,0.0,28.0,1.0,78.0,6.0,1.0,13.0,9.0,78.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.004683437800000001,5.1352927e-05,5.5603723e-06,6.871007e-05,0.0,1.4049838e-06,7.177482e-07
E01002731,Islington 007B,Islington,2.0,5.0,27.0,1.0,83.0,6.0,62.0,10.0,2.0,18.0,14.0,62.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,0.11154397,0.0,1.5510064e-08,0.16725287,1.1760062e-05,9.164772e-06,0.06633057,1.0
E01002732,Islington 005A,Islington,1.0,1.0,3.0,0.0,7.0,2.0,8.0,0.0,2.0,2.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002733,Islington 007C,Islington,0.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,6.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00034159462999999995,0.0,0.00020623104,1.0,0.002870868,8.677178000000001e-07,2.6367593e-07,1.2609652e-07
E01002734,Islington 005B,Islington,0.0,4.0,19.0,1.0,69.0,12.0,70.0,6.0,3.0,23.0,17.0,70.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,3.7853817999999994e-06,0.0,4.8046783e-08,0.2236441,0.26447162,1.0,9.725555e-07,0.0009316648
E01002735,Islington 003A,Islington,0.0,4.0,23.0,0.0,53.0,7.0,58.0,4.0,1.0,14.0,8.0,58.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0375049000000001e-08,2.3751862e-07,0.0,0.009884678000000001,1.155165e-07,0.72510993,1.0,0.0068329414000000005
E01002737,Islington 005D,Islington,0.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,0.0,2.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002738,Islington 009A,Islington,2.0,4.0,0.0,0.0,12.0,6.0,47.0,8.0,1.0,5.0,5.0,47.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0007493250999999999,4.928522e-05,3.891608700000001e-06,9.001812599999999e-05,0.0,1.0717846999999998e-06,3.3675093e-07
E01002739,Islington 013A,Islington,0.0,4.0,4.0,0.0,15.0,0.0,21.0,2.0,2.0,1.0,1.0,21.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.06540803,0.0,9.593826e-06,0.13418815,0.0005766618,0.00042025902,1.0,1.5875581e-07
E01002740,Islington 013B,Islington,0.0,3.0,17.0,0.0,12.0,0.0,47.0,7.0,6.0,2.0,2.0,47.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002741,Islington 009B,Islington,0.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002742,Islington 006A,Islington,1.0,2.0,16.0,0.0,17.0,2.0,28.0,0.0,1.0,2.0,2.0,28.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002744,Islington 009D,Islington,0.0,2.0,4.0,0.0,8.0,1.0,17.0,0.0,5.0,1.0,1.0,17.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0002842277,9.091301999999999e-07,0.005276617,1.0,0.003639975,5.497645999999999e-07,5.2398143e-08,0.0
E01002745,Islington 013C,Islington,0.0,2.0,7.0,0.0,11.0,1.0,16.0,1.0,0.0,13.0,7.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8535225000000001,0.0003872489,0.0021664593,1.0,0.0074419263,0.0,0.00034445923,0.0012804636
E01002747,Islington 006B,Islington,0.0,6.0,24.0,0.0,20.0,1.0,35.0,1.0,1.0,6.0,6.0,35.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.255351e-08,2.4554748e-07,0.0,0.018227423,0.0036694193,1.0,9.072996399999999e-07,0.0011917001
E01002748,Islington 006C,Islington,1.0,0.0,9.0,0.0,8.0,2.0,13.0,2.0,0.0,10.0,10.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.07452842,0.00049368216,0.0,0.017982457,0.0016327215,1.0,0.03290815,0.00518962
E01002749,Islington 006D,Islington,0.0,4.0,4.0,0.0,2.0,1.0,11.0,1.0,0.0,4.0,4.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002751,Islington 005E,Islington,0.0,0.0,7.0,0.0,1.0,1.0,14.0,0.0,3.0,2.0,2.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002752,Islington 009E,Islington,1.0,2.0,3.0,0.0,4.0,1.0,11.0,0.0,2.0,4.0,4.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.791364999999999e-08,7.740350000000001e-08,0.0,0.01689787,0.0051195817,1.0,7.8374813e-07,0.0009121189
E01002755,Islington 001A,Islington,0.0,3.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002756,Islington 001B,Islington,1.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.7089637e-07,2.5430549e-05,3.6571012000000002e-06,8.634530000000001e-05,0.0,1.01816e-06,1.6856934e-07
E01002758,Islington 001C,Islington,0.0,4.0,7.0,0.0,9.0,7.0,18.0,0.0,4.0,13.0,9.0,18.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,8.767873e-08,1.0,3.6193644e-05,3.0281232e-11,0.0,5.1211306e-09,0.031222442000000003,6.141835e-06
E01002759,Islington 002D,Islington,0.0,0.0,1.0,0.0,4.0,1.0,20.0,1.0,1.0,0.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002760,Islington 002E,Islington,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01589535e-07,3.2582470000000004e-08,0.0,0.015064512,0.22682220000000003,1.0,6.895128000000001e-07,0.0007073147
E01002762,Islington 011C,Islington,0.0,1.0,1.0,0.0,5.0,6.0,15.0,1.0,0.0,5.0,5.0,15.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.1962137999999996e-17,4.8464227e-15,5.96713e-17,4.2558893e-14,1.8892388e-12,0.0,5.4367314e-07,1.0
E01002763,Islington 007D,Islington,0.0,1.0,5.0,0.0,11.0,1.0,9.0,2.0,2.0,11.0,9.0,9.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.8793244e-07,0.0061104908,0.22019589,0.00020654361,0.0,3.2035746e-06,1.4864399e-06
E01002764,Islington 010A,Islington,0.0,2.0,2.0,0.0,1.0,4.0,12.0,1.0,4.0,10.0,10.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.65074104,2.1966809e-05,9.901084e-06,2.2258514e-06,2.9796347e-05,0.0,1.0,7.632136e-05
E01002765,Islington 015D,Islington,2.0,3.0,8.0,0.0,18.0,8.0,111.0,4.0,3.0,2.0,2.0,111.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002766,Islington 015E,Islington,0.0,10.0,3.0,0.0,8.0,5.0,16.0,0.0,2.0,2.0,2.0,16.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.00039758337999999996,0.0,0.508892,1.0,0.0039761959999999996,2.3124992000000004e-06,4.9940286e-07,1.10000514e-07
E01002767,Islington 011D,Islington,0.0,0.0,1.0,0.0,5.0,2.0,5.0,1.0,1.0,6.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00039758337999999996,0.0,0.508892,1.0,0.0039761959999999996,2.3124992000000004e-06,4.9940286e-07,1.10000514e-07
E01002768,Islington 004A,Islington,0.0,0.0,4.0,0.0,4.0,6.0,18.0,1.0,0.0,9.0,5.0,18.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.08704622,1.0087042e-06,0.0,0.057801645,1.9919213e-05,0.18976149,1.0,4.8565085e-05
E01002770,Islington 004B,Islington,2.0,6.0,37.0,0.0,31.0,19.0,64.0,6.0,4.0,24.0,18.0,64.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.00024881656000000005,3.0623996e-05,5.8376418e-06,6.591154000000001e-05,0.0,0.5909224000000001,0.00018419762
E01002771,Islington 004C,Islington,0.0,1.0,6.0,0.0,17.0,3.0,45.0,0.0,4.0,12.0,8.0,45.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.5059449999999995e-08,9.221763000000001e-08,9.818579e-11,0.017877746,0.0,1.0,8.089044e-07,0.00092963123
E01002772,Islington 002F,Islington,0.0,2.0,13.0,0.0,17.0,4.0,49.0,4.0,0.0,10.0,8.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.2806973e-05,1.0,0.002546371,0.46881437,0.0001744197,0.0,0.797729,0.00019107941000000002
E01002773,Islington 004D,Islington,0.0,2.0,1.0,0.0,0.0,2.0,9.0,0.0,2.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002774,Islington 004E,Islington,1.0,2.0,6.0,0.0,8.0,5.0,24.0,2.0,1.0,8.0,6.0,24.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.44889262,0.042371716,0.022849109,1.7031238000000002e-06,0.11692391,0.0,1.0,0.4744281
E01002775,Islington 014D,Islington,0.0,0.0,4.0,0.0,5.0,4.0,14.0,0.0,0.0,5.0,5.0,14.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.553591e-07,2.4513070000000002e-05,4.171339700000001e-06,8.926209e-05,0.0,1.1407128e-06,2.3710132999999998e-07
E01002776,Islington 014E,Islington,0.0,2.0,6.0,0.0,6.0,5.0,19.0,1.0,2.0,4.0,2.0,19.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002777,Islington 012A,Islington,0.0,3.0,4.0,0.0,3.0,1.0,11.0,1.0,1.0,2.0,2.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01002778,Islington 012B,Islington,0.0,0.0,6.0,0.0,8.0,1.0,19.0,1.0,4.0,2.0,2.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.09552632,0.051065057999999997,0.0008880974,0.3026948,0.16161554,2.3655844e-06,1.0
E01002779,Islington 012C,Islington,0.0,2.0,18.0,0.0,24.0,3.0,39.0,5.0,0.0,6.0,6.0,39.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.055714164000000004,0.00012089822,4.0288487e-06,8.823041999999999e-05,0.0,1.100593e-06,5.914968e-07
E01002780,Islington 014F,Islington,0.0,1.0,3.0,0.0,1.0,2.0,11.0,0.0,1.0,0.0,0.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
